"series","date","issue","url","volume","value","is_clean"
"tennessee_6pct","1864-03-15","1864-04-20",,,62.25,0
"US_5pct_1874","1864-03-15","1864-04-20",,,102,0
"US_6pct_1881","1864-03-15","1864-04-20",,,112.25,0
"virginia_6pct","1864-03-15","1864-04-20",,,47,0
"california_7pct_1877","1864-03-22","1864-04-20",,,131,0
"georgia_6pct","1864-03-22","1864-04-20",,,,0
"indiana_6pct","1864-03-22","1864-04-20",,,97,0
"kentucky_6pct","1864-03-22","1864-04-20",,,101.5,0
"louisiana_6pct","1864-03-22","1864-04-20",,,70,0
"missouri_6pct","1864-03-22","1864-04-20",,,72,0
"north_carolina_6pct","1864-03-22","1864-04-20",,,59,0
"ohio_6pct_1886","1864-03-22","1864-04-20",,,109,0
"pennsylvania_6pct","1864-03-22","1864-04-20",,,98.75,0
"tennessee_6pct","1864-03-22","1864-04-20",,,61.25,0
"US_5pct_1874","1864-03-22","1864-04-20",,,108,0
"US_6pct_1881","1864-03-22","1864-04-20",,,112.25,0
"virginia_6pct","1864-03-22","1864-04-20",,,47,0
"california_7pct_1877","1864-03-29","1864-05-24",,,135,0
"georgia_6pct","1864-03-29","1864-05-24",,,,0
"indiana_6pct","1864-03-29","1864-05-24",,,98,0
"kentucky_6pct","1864-03-29","1864-05-24",,,101.5,0
"louisiana_6pct","1864-03-29","1864-05-24",,,75,0
"missouri_6pct","1864-03-29","1864-05-24",,,74,0
"north_carolina_6pct","1864-03-29","1864-05-24",,,59,0
"ohio_6pct_1886","1864-03-29","1864-05-24",,,110.5,0
"pennsylvania_6pct","1864-03-29","1864-05-24",,,98.75,0
"tennessee_6pct","1864-03-29","1864-05-24",,,62,0
"US_5pct_1874","1864-03-29","1864-05-24",,,104,0
"US_6pct_1881","1864-03-29","1864-05-24",,,113,0
"virginia_6pct","1864-03-29","1864-05-24",,,47,0
"california_7pct_1877","1864-04-05","1864-05-24",,,125,0
"georgia_6pct","1864-04-05","1864-05-24",,,60,0
"indiana_6pct","1864-04-05","1864-05-24",,,98,0
"kentucky_6pct","1864-04-05","1864-05-24",,,101.5,0
"louisiana_6pct","1864-04-05","1864-05-24",,,75,0
"missouri_6pct","1864-04-05","1864-05-24",,,73.5,0
"north_carolina_6pct","1864-04-05","1864-05-24",,,58,0
"ohio_6pct_1886","1864-04-05","1864-05-24",,,110.25,0
"pennsylvania_6pct","1864-04-05","1864-05-24",,,98.75,0
"tennessee_6pct","1864-04-05","1864-05-24",,,61.75,0
"US_5pct_1874","1864-04-05","1864-05-24",,,104,0
"US_6pct_1881","1864-04-05","1864-05-24",,,114,0
"virginia_6pct","1864-04-05","1864-05-24",,,50,0
"california_7pct_1877","1864-04-12","1864-05-24",,,140,0
"georgia_6pct","1864-04-12","1864-05-24",,,,0
"indiana_6pct","1864-04-12","1864-05-24",,,97,0
"kentucky_6pct","1864-04-12","1864-05-24",,,103,0
"louisiana_6pct","1864-04-12","1864-05-24",,,74,0
"missouri_6pct","1864-04-12","1864-05-24",,,74.75,0
"north_carolina_6pct","1864-04-12","1864-05-24",,,58,0
"ohio_6pct_1886","1864-04-12","1864-05-24",,,110.5,0
"pennsylvania_6pct","1864-04-12","1864-05-24",,,101.5,0
"tennessee_6pct","1864-04-12","1864-05-24",,,61.75,0
"US_5pct_1874","1864-04-12","1864-05-24",,,108,0
"US_6pct_1881","1864-04-12","1864-05-24",,,115,0
"virginia_6pct","1864-04-12","1864-05-24",,,50,0
"california_7pct_1877","1864-04-19","1864-05-24",,,141,0
"georgia_6pct","1864-04-19","1864-05-24",,,,0
"indiana_6pct","1864-04-19","1864-05-24",,,97,0
"kentucky_6pct","1864-04-19","1864-05-24",,,103,0
"louisiana_6pct","1864-04-19","1864-05-24",,,74,0
"missouri_6pct","1864-04-19","1864-05-24",,,69,0
"north_carolina_6pct","1864-04-19","1864-05-24",,,59,0
"ohio_6pct_1886","1864-04-19","1864-05-24",,,108,0
"pennsylvania_6pct","1864-04-19","1864-05-24",,,101.5,0
"tennessee_6pct","1864-04-19","1864-05-24",,,56.75,0
"US_5pct_1874","1864-04-19","1864-05-24",,,102.5,0
"US_6pct_1881","1864-04-19","1864-05-24",,,110,0
"virginia_6pct","1864-04-19","1864-05-24",,,50,0
"california_7pct_1877","1864-04-26","1864-05-24",,,140,0
"georgia_6pct","1864-04-26","1864-05-24",,,,0
"indiana_6pct","1864-04-26","1864-05-24",,,98,0
"kentucky_6pct","1864-04-26","1864-05-24",,,103,0
"louisiana_6pct","1864-04-26","1864-05-24",,,74,0
"missouri_6pct","1864-04-26","1864-05-24",,,72.5,0
"north_carolina_6pct","1864-04-26","1864-05-24",,,59,0
"ohio_6pct_1886","1864-04-26","1864-05-24",,,110.5,0
"pennsylvania_6pct","1864-04-26","1864-05-24",,,99,0
"tennessee_6pct","1864-04-26","1864-05-24",,,60,0
"US_5pct_1874","1864-04-26","1864-05-24",,,102.5,0
"US_6pct_1881","1864-04-26","1864-05-24",,,115,0
"virginia_6pct","1864-04-26","1864-05-24",,,59,0
"california_7pct_1877","1864-05-03","1864-06-22",,,138,0
"georgia_6pct","1864-05-03","1864-06-22",,,,0
"indiana_6pct","1864-05-03","1864-06-22",,,95,0
"kentucky_6pct","1864-05-03","1864-06-22",,,103,0
"louisiana_6pct","1864-05-03","1864-06-22",,,65,0
"missouri_6pct","1864-05-03","1864-06-22",,,70,0
"north_carolina_6pct","1864-05-03","1864-06-22",,,55,0
"ohio_6pct_1886","1864-05-03","1864-06-22",,,110,0
"pennsylvania_6pct","1864-05-03","1864-06-22",,,99,0
"tennessee_6pct","1864-05-03","1864-06-22",,,56.75,0
"US_5pct_1874","1864-05-03","1864-06-22",,,102,0
"US_6pct_1881","1864-05-03","1864-06-22",,,113,0
"virginia_6pct","1864-05-03","1864-06-22",,,50,0
"california_7pct_1877","1864-05-10","1864-06-22",,,131,0
"georgia_6pct","1864-05-10","1864-06-22",,,,0
"indiana_6pct","1864-05-10","1864-06-22",,,95,0
"kentucky_6pct","1864-05-10","1864-06-22",,,103,0
"louisiana_6pct","1864-05-10","1864-06-22",,,65,0
"missouri_6pct","1864-05-10","1864-06-22",,,70,0
"north_carolina_6pct","1864-05-10","1864-06-22",,,57,0
"ohio_6pct_1886","1864-05-10","1864-06-22",,,110,0
"pennsylvania_6pct","1864-05-10","1864-06-22",,,99,0
"tennessee_6pct","1864-05-10","1864-06-22",,,56.25,0
"US_5pct_1874","1864-05-10","1864-06-22",,,103,0
"US_6pct_1881","1864-05-10","1864-06-22",,,114,0
"virginia_6pct","1864-05-10","1864-06-22",,,51,0
"california_7pct_1877","1864-05-17","1864-06-22",,,135,0
"georgia_6pct","1864-05-17","1864-06-22",,,,0
"indiana_6pct","1864-05-17","1864-06-22",,,95,0
"kentucky_6pct","1864-05-17","1864-06-22",,,103,0
"louisiana_6pct","1864-05-17","1864-06-22",,,65,0
"missouri_6pct","1864-05-17","1864-06-22",,,70,0
"north_carolina_6pct","1864-05-17","1864-06-22",,,58.5,0
"ohio_6pct_1886","1864-05-17","1864-06-22",,,110,0
"pennsylvania_6pct","1864-05-17","1864-06-22",,,99,0
"tennessee_6pct","1864-05-17","1864-06-22",,,56.75,0
"US_5pct_1874","1864-05-17","1864-06-22",,,102.5,0
"US_6pct_1881","1864-05-17","1864-06-22",,,115,0
"virginia_6pct","1864-05-17","1864-06-22",,,50,0
"california_7pct_1877","1864-05-24","1864-06-22",,,138,0
"georgia_6pct","1864-05-24","1864-06-22",,,,0
"indiana_6pct","1864-05-24","1864-06-22",,,95,0
"kentucky_6pct","1864-05-24","1864-06-22",,,103,0
"louisiana_6pct","1864-05-24","1864-06-22",,,65,0
"missouri_6pct","1864-05-24","1864-06-22",,,71.5,0
"north_carolina_6pct","1864-05-24","1864-06-22",,,58.5,0
"ohio_6pct_1886","1864-05-24","1864-06-22",,,110,0
"pennsylvania_6pct","1864-05-24","1864-06-22",,,98,0
"tennessee_6pct","1864-05-24","1864-06-22",,,56.75,0
"US_5pct_1874","1864-05-24","1864-06-22",,,102.5,0
"US_6pct_1881","1864-05-24","1864-06-22",,,114.5,0
"virginia_6pct","1864-05-24","1864-06-22",,,51,0
"california_7pct_1877","1864-05-31","1864-07-23",,,138,0
"georgia_6pct","1864-05-31","1864-06-22",,,,0
"indiana_6pct","1864-05-31","1864-07-23",,,96,0
"kentucky_6pct","1864-05-31","1864-07-23",,,106,0
"louisiana_6pct","1864-05-31","1864-07-23",,,65,0
"missouri_6pct","1864-05-31","1864-07-23",,,71,0
"north_carolina_6pct","1864-05-31","1864-07-23",,,55,0
"ohio_6pct_1886","1864-05-31","1864-07-23",,,110,0
"pennsylvania_6pct","1864-05-31","1864-07-23",,,98,0
"tennessee_6pct","1864-05-31","1864-07-23",,,58,0
"US_5pct_1874","1864-05-31","1864-07-23",,,102,0
"US_6pct_1881","1864-05-31","1864-07-23",,,113,0
"virginia_6pct","1864-05-31","1864-07-23",,,51,0
"california_7pct_1877","1864-06-07","1864-07-23",,,138,0
"georgia_6pct","1864-06-07","1864-06-22",,,,0
"indiana_6pct","1864-06-07","1864-07-23",,,95,0
"kentucky_6pct","1864-06-07","1864-07-23",,,107,0
"louisiana_6pct","1864-06-07","1864-07-23",,,65,0
"missouri_6pct","1864-06-07","1864-07-23",,,70,0
"north_carolina_6pct","1864-06-07","1864-07-23",,,58,0
"ohio_6pct_1886","1864-06-07","1864-07-23",,,110,0
"pennsylvania_6pct","1864-06-07","1864-07-23",,,98,0
"tennessee_6pct","1864-06-07","1864-07-23",,,58,0
"US_5pct_1874","1864-06-07","1864-07-23",,,103,0
"US_6pct_1881","1864-06-07","1864-07-23",,,113.75,0
"virginia_6pct","1864-06-07","1864-07-23",,,51,0
"california_7pct_1877","1864-06-14","1864-07-23",,,142,0
"georgia_6pct","1864-06-14","1864-06-22",,,,0
"indiana_6pct","1864-06-14","1864-07-23",,,98,0
"kentucky_6pct","1864-06-14","1864-07-23",,,107,0
"louisiana_6pct","1864-06-14","1864-07-23",,,65,0
"missouri_6pct","1864-06-14","1864-07-23",,,70,0
"north_carolina_6pct","1864-06-14","1864-07-23",,,55,0
"ohio_6pct_1886","1864-06-14","1864-07-23",,,110,0
"pennsylvania_6pct","1864-06-14","1864-07-23",,,99,0
"tennessee_6pct","1864-06-14","1864-07-23",,,58,0
"US_5pct_1874","1864-06-14","1864-07-23",,,103,0
"US_6pct_1881","1864-06-14","1864-07-23",,,113,0
"virginia_6pct","1864-06-14","1864-07-23",,,52,0
"california_7pct_1877","1864-06-21","1864-07-23",,,152,0
"georgia_6pct","1864-06-21","1864-06-22",,,,0
"indiana_6pct","1864-06-21","1864-07-23",,,97,0
"kentucky_6pct","1864-06-21","1864-07-23",,,108,0
"louisiana_6pct","1864-06-21","1864-07-23",,,65,0
"missouri_6pct","1864-06-21","1864-07-23",,,70,0
"north_carolina_6pct","1864-06-21","1864-07-23",,,58.5,0
"ohio_6pct_1886","1864-06-21","1864-07-23",,,110,0
"pennsylvania_6pct","1864-06-21","1864-07-23",,,100,0
"tennessee_6pct","1864-06-21","1864-07-23",,,60,0
"US_5pct_1874","1864-06-21","1864-07-23",,,103,0
"US_6pct_1881","1864-06-21","1864-07-23",,,113.75,0
"virginia_6pct","1864-06-21","1864-07-23",,,52,0
"california_7pct_1877","1864-06-28","1864-08-20",,,152,0
"indiana_6pct","1864-06-28","1864-08-20",,,97,0
"kentucky_6pct","1864-06-28","1864-08-20",,,110,0
"louisiana_6pct","1864-06-28","1864-08-20",,,70,0
"missouri_6pct","1864-06-28","1864-08-20",,,70,0
"north_carolina_6pct","1864-06-28","1864-08-20",,,59,0
"ohio_6pct_1886","1864-06-28","1864-08-20",,,106,0
"pennsylvania_6pct","1864-06-28","1864-08-20",,,95,0
"tennessee_6pct","1864-06-28","1864-08-20",,,56.75,0
"US_5pct_1874","1864-06-28","1864-08-20",,,103,0
"US_6pct_1881","1864-06-28","1864-08-20",,,112,0
"virginia_6pct","1864-06-28","1864-08-20",,,52,0
"california_7pct_1877","1864-07-05","1864-08-20",,,161,0
"indiana_6pct","1864-07-05","1864-08-20",,,97,0
"kentucky_6pct","1864-07-05","1864-08-20",,,110,0
"louisiana_6pct","1864-07-05","1864-08-20",,,70,0
"missouri_6pct","1864-07-05","1864-08-20",,,67,0
"north_carolina_6pct","1864-07-05","1864-08-20",,,59,0
"ohio_6pct_1886","1864-07-05","1864-08-20",,,110,0
"pennsylvania_6pct","1864-07-05","1864-08-20",,,100,0
"tennessee_6pct","1864-07-05","1864-08-20",,,64,0
"US_5pct_1874","1864-07-05","1864-08-20",,,98,0
"US_6pct_1881","1864-07-05","1864-08-20",,,103.25,0
"virginia_6pct","1864-07-05","1864-08-20",,,52,0
"california_7pct_1877","1864-07-12","1864-08-20",,,166,0
"indiana_6pct","1864-07-12","1864-08-20",,,99,0
"kentucky_6pct","1864-07-12","1864-08-20",,,112,0
"louisiana_6pct","1864-07-12","1864-08-20",,,70,0
"missouri_6pct","1864-07-12","1864-08-20",,,67,0
"north_carolina_6pct","1864-07-12","1864-08-20",,,59,0
"ohio_6pct_1886","1864-07-12","1864-08-20",,,111,0
"pennsylvania_6pct","1864-07-12","1864-08-20",,,103,0
"tennessee_6pct","1864-07-12","1864-08-20",,,56.75,0
"US_5pct_1874","1864-07-12","1864-08-20",,,100,0
"US_6pct_1881","1864-07-12","1864-08-20",,,104,0
"virginia_6pct","1864-07-12","1864-08-20",,,52,0
"california_7pct_1877","1864-07-19","1864-08-20",,,164,0
"indiana_6pct","1864-07-19","1864-08-20",,,95,0
"kentucky_6pct","1864-07-19","1864-08-20",,,105,0
"louisiana_6pct","1864-07-19","1864-08-20",,,72,0
"missouri_6pct","1864-07-19","1864-08-20",,,66,0
"north_carolina_6pct","1864-07-19","1864-08-20",,,57,0
"ohio_6pct_1886","1864-07-19","1864-08-20",,,112,0
"pennsylvania_6pct","1864-07-19","1864-08-20",,,102.5,0
"tennessee_6pct","1864-07-19","1864-08-20",,,57,0
"US_5pct_1874","1864-07-19","1864-08-20",,,100,0
"US_6pct_1881","1864-07-19","1864-08-20",,,102.75,0
"virginia_6pct","1864-07-19","1864-08-20",,,53,0
"california_7pct_1877","1864-07-26","1864-08-20",,,165,0
"indiana_6pct","1864-07-26","1864-08-20",,,99,0
"kentucky_6pct","1864-07-26","1864-08-20",,,112,0
"louisiana_6pct","1864-07-26","1864-08-20",,,70,0
"missouri_6pct","1864-07-26","1864-08-20",,,67,0
"north_carolina_6pct","1864-07-26","1864-08-20",,,58,0
"ohio_6pct_1886","1864-07-26","1864-08-20",,,112,0
"pennsylvania_6pct","1864-07-26","1864-08-20",,,101.25,0
"tennessee_6pct","1864-07-26","1864-08-20",,,58,0
"US_5pct_1874","1864-07-26","1864-08-20",,,99,0
"US_6pct_1881","1864-07-26","1864-08-20",,,105.25,0
"virginia_6pct","1864-07-26","1864-08-20",,,52,0
"california_7pct_1877","1864-08-02","1864-09-20",,,165,0
"indiana_6pct","1864-08-02","1864-09-20",,,99,0
"kentucky_6pct","1864-08-02","1864-09-20",,,112,0
"louisiana_6pct","1864-08-02","1864-09-20",,,73,0
"missouri_6pct","1864-08-02","1864-09-20",,,67,0
"north_carolina_6pct","1864-08-02","1864-09-20",,,60,0
"ohio_6pct_1886","1864-08-02","1864-09-20",,,112,0
"pennsylvania_6pct","1864-08-02","1864-09-20",,,101.25,0
"tennessee_6pct","1864-08-02","1864-09-20",,,56.75,0
"US_5pct_1874","1864-08-02","1864-09-20",,,99,0
"US_6pct_1881","1864-08-02","1864-09-20",,,106.25,0
"virginia_6pct","1864-08-02","1864-09-20",,,52,0
"california_7pct_1877","1864-08-09","1864-09-20",,,164,0
"indiana_6pct","1864-08-09","1864-09-20",,,96,0
"kentucky_6pct","1864-08-09","1864-09-20",,,112,0
"louisiana_6pct","1864-08-09","1864-09-20",,,73,0
"missouri_6pct","1864-08-09","1864-09-20",,,67,0
"north_carolina_6pct","1864-08-09","1864-09-20",,,60,0
"ohio_6pct_1886","1864-08-09","1864-09-20",,,112,0
"pennsylvania_6pct","1864-08-09","1864-09-20",,,100,0
"tennessee_6pct","1864-08-09","1864-09-20",,,56.75,0
"US_5pct_1874","1864-08-09","1864-09-20",,,97,0
"US_6pct_1881","1864-08-09","1864-09-20",,,107,0
"virginia_6pct","1864-08-09","1864-09-20",,,54,0
"california_7pct_1877","1864-08-16","1864-09-20",,,161,0
"indiana_6pct","1864-08-16","1864-09-20",,,96,0
"kentucky_6pct","1864-08-16","1864-09-20",,,112,0
"louisiana_6pct","1864-08-16","1864-09-20",,,73,0
"missouri_6pct","1864-08-16","1864-09-20",,,68,0
"north_carolina_6pct","1864-08-16","1864-09-20",,,60,0
"ohio_6pct_1886","1864-08-16","1864-09-20",,,112,0
"pennsylvania_6pct","1864-08-16","1864-09-20",,,99,0
"tennessee_6pct","1864-08-16","1864-09-20",,,57,0
"US_5pct_1874","1864-08-16","1864-09-20",,,97,0
"US_6pct_1881","1864-08-16","1864-09-20",,,108.75,0
"virginia_6pct","1864-08-16","1864-09-20",,,54,0
"california_7pct_1877","1864-08-23","1864-09-20",,,161,0
"indiana_6pct","1864-08-23","1864-09-20",,,96,0
"kentucky_6pct","1864-08-23","1864-09-20",,,112,0
"louisiana_6pct","1864-08-23","1864-09-20",,,73,0
"missouri_6pct","1864-08-23","1864-09-20",,,69,0
"north_carolina_6pct","1864-08-23","1864-09-20",,,60,0
"ohio_6pct_1886","1864-08-23","1864-09-20",,,112,0
"pennsylvania_6pct","1864-08-23","1864-09-20",,,100,0
"tennessee_6pct","1864-08-23","1864-09-20",,,59,0
"US_5pct_1874","1864-08-23","1864-09-20",,,99,0
"US_6pct_1881","1864-08-23","1864-09-20",,,113,0
"virginia_6pct","1864-08-23","1864-09-20",,,54,0
"california_7pct_1877","1864-08-30","1864-10-20",,,163,0
"indiana_6pct","1864-08-30","1864-10-20",,,96,0
"kentucky_6pct","1864-08-30","1864-10-20",,,112,0
"louisiana_6pct","1864-08-30","1864-10-20",,,73,0
"missouri_6pct","1864-08-30","1864-10-20",,,67.5,0
"north_carolina_6pct","1864-08-30","1864-10-20",,,60,0
"ohio_6pct_1886","1864-08-30","1864-10-20",,,112,0
"pennsylvania_6pct","1864-08-30","1864-10-20",,,101,0
"tennessee_6pct","1864-08-30","1864-10-20",,,60,0
"US_5pct_1874","1864-08-30","1864-10-20",,,100,0
"US_6pct_1881","1864-08-30","1864-10-20",,,108.5,0
"virginia_6pct","1864-08-30","1864-10-20",,,54,0
"california_7pct_1877","1864-09-06","1864-10-20",,,163,0
"indiana_6pct","1864-09-06","1864-10-20",,,96,0
"kentucky_6pct","1864-09-06","1864-10-20",,,112,0
"louisiana_6pct","1864-09-06","1864-10-20",,,73,0
"missouri_6pct","1864-09-06","1864-10-20",,,65,0
"north_carolina_6pct","1864-09-06","1864-10-20",,,60,0
"ohio_6pct_1886","1864-09-06","1864-10-20",,,112,0
"pennsylvania_6pct","1864-09-06","1864-10-20",,,101,0
"tennessee_6pct","1864-09-06","1864-10-20",,,56.75,0
"US_5pct_1874","1864-09-06","1864-10-20",,,98.5,0
"US_6pct_1881","1864-09-06","1864-10-20",,,107.625,0
"virginia_6pct","1864-09-06","1864-10-20",,,54,0
"california_7pct_1877","1864-09-13","1864-10-20",,,158,0
"indiana_6pct","1864-09-13","1864-10-20",,,96,0
"kentucky_6pct","1864-09-13","1864-10-20",,,110,0
"louisiana_6pct","1864-09-13","1864-10-20",,,73,0
"missouri_6pct","1864-09-13","1864-10-20",,,69,0
"north_carolina_6pct","1864-09-13","1864-10-20",,,60,0
"ohio_6pct_1886","1864-09-13","1864-10-20",,,112,0
"pennsylvania_6pct","1864-09-13","1864-10-20",,,101,0
"tennessee_6pct","1864-09-13","1864-10-20",,,56.75,0
"US_5pct_1874","1864-09-13","1864-10-20",,,100,0
"US_6pct_1881","1864-09-13","1864-10-20",,,108,0
"virginia_6pct","1864-09-13","1864-10-20",,,60,0
"california_7pct_1877","1864-09-20","1864-10-20",,,155,0
"indiana_6pct","1864-09-20","1864-10-20",,,99,0
"kentucky_6pct","1864-09-20","1864-10-20",,,110,0
"louisiana_6pct","1864-09-20","1864-10-20",,,70,0
"missouri_6pct","1864-09-20","1864-10-20",,,65,0
"north_carolina_6pct","1864-09-20","1864-10-20",,,62,0
"ohio_6pct_1886","1864-09-20","1864-10-20",,,118.5,0
"pennsylvania_6pct","1864-09-20","1864-10-20",,,101.5,0
"tennessee_6pct","1864-09-20","1864-10-20",,,60,0
"US_5pct_1874","1864-09-20","1864-10-20",,,100,0
"US_6pct_1881","1864-09-20","1864-10-20",,,108,0
"virginia_6pct","1864-09-20","1864-10-20",,,60,0
"california_7pct_1877","1864-09-27","1864-10-20",,,145,0
"indiana_6pct","1864-09-27","1864-10-20",,,90,0
"kentucky_6pct","1864-09-27","1864-10-20",,,110,0
"louisiana_6pct","1864-09-27","1864-10-20",,,,0
"missouri_6pct","1864-09-27","1864-10-20",,,65.5,0
"north_carolina_6pct","1864-09-27","1864-10-20",,,59,0
"ohio_6pct_1886","1864-09-27","1864-10-20",,,118.5,0
"pennsylvania_6pct","1864-09-27","1864-10-20",,,100,0
"tennessee_6pct","1864-09-27","1864-10-20",,,,0
"US_5pct_1874","1864-09-27","1864-10-20",,,104,0
"US_6pct_1881","1864-09-27","1864-10-20",,,107,0
"virginia_6pct","1864-09-27","1864-10-20",,,,0
"california_7pct_1877","1864-10-04","1864-11-26",,,145,0
"indiana_6pct","1864-10-04","1864-11-26",,,99,0
"kentucky_6pct","1864-10-04","1864-11-26",,,110,0
"louisiana_6pct","1864-10-04","1864-11-26",,,,0
"missouri_6pct","1864-10-04","1864-11-26",,,66,0
"north_carolina_6pct","1864-10-04","1864-11-26",,,59,0
"ohio_6pct_1886","1864-10-04","1864-11-26",,,118.5,0
"pennsylvania_6pct","1864-10-04","1864-11-26",,,101.5,0
"tennessee_6pct","1864-10-04","1864-11-26",,,,0
"US_5pct_1874","1864-10-04","1864-11-26",,,100,0
"US_6pct_1881","1864-10-04","1864-11-26",,,106,0
"virginia_6pct","1864-10-04","1864-11-26",,,64,0
"california_7pct_1877","1864-10-11","1864-11-26",,,145,0
"indiana_6pct","1864-10-11","1864-11-26",,,99,0
"kentucky_6pct","1864-10-11","1864-11-26",,,110,0
"louisiana_6pct","1864-10-11","1864-11-26",,,,0
"missouri_6pct","1864-10-11","1864-11-26",,,61,0
"north_carolina_6pct","1864-10-11","1864-11-26",,,,0
"ohio_6pct_1886","1864-10-11","1864-11-26",,,118.5,0
"pennsylvania_6pct","1864-10-11","1864-11-26",,,101.5,0
"tennessee_6pct","1864-10-11","1864-11-26",,,,0
"US_5pct_1874","1864-10-11","1864-11-26",,,100,0
"US_6pct_1881","1864-10-11","1864-11-26",,,105.5,0
"virginia_6pct","1864-10-11","1864-11-26",,,,0
"california_7pct_1877","1864-10-18","1864-11-26",,,140,0
"indiana_6pct","1864-10-18","1864-11-26",,,99,0
"kentucky_6pct","1864-10-18","1864-11-26",,,110,0
"louisiana_6pct","1864-10-18","1864-11-26",,,,0
"missouri_6pct","1864-10-18","1864-11-26",,,62,0
"north_carolina_6pct","1864-10-18","1864-11-26",,,,0
"ohio_6pct_1886","1864-10-18","1864-11-26",,,105,0
"pennsylvania_6pct","1864-10-18","1864-11-26",,,99,0
"tennessee_6pct","1864-10-18","1864-11-26",,,,0
"US_5pct_1874","1864-10-18","1864-11-26",,,95,0
"US_6pct_1881","1864-10-18","1864-11-26",,,106,0
"virginia_6pct","1864-10-18","1864-11-26",,,,0
"california_7pct_1877","1864-10-25","1864-11-26",,,140,0
"indiana_6pct","1864-10-25","1864-11-26",,,99,0
"kentucky_6pct","1864-10-25","1864-11-26",,,110,0
"louisiana_6pct","1864-10-25","1864-11-26",,,,0
"missouri_6pct","1864-10-25","1864-11-26",,,60.75,0
"north_carolina_6pct","1864-10-25","1864-11-26",,,,0
"ohio_6pct_1886","1864-10-25","1864-11-26",,,105,0
"pennsylvania_6pct","1864-10-25","1864-11-26",,,99,0
"tennessee_6pct","1864-10-25","1864-11-26",,,,0
"US_5pct_1874","1864-10-25","1864-11-26",,,100,0
"US_6pct_1881","1864-10-25","1864-11-26",,,106,0
"virginia_6pct","1864-10-25","1864-11-26",,,,0
"california_7pct_1877","1864-11-01","1864-12-28",,,140,0
"indiana_6pct","1864-11-01","1864-12-28",,,99,0
"kentucky_6pct","1864-11-01","1864-12-28",,,110,0
"louisiana_6pct","1864-11-01","1864-12-28",,,,0
"missouri_6pct","1864-11-01","1864-12-28",,,62,0
"north_carolina_6pct","1864-11-01","1864-12-28",,,,0
"ohio_6pct_1886","1864-11-01","1864-12-28",,,106,0
"pennsylvania_6pct","1864-11-01","1864-12-28",,,99,0
"tennessee_6pct","1864-11-01","1864-12-28",,,56,0
"US_5pct_1874","1864-11-01","1864-12-28",,,100,0
"US_6pct_1881","1864-11-01","1864-12-28",,,107.25,0
"virginia_6pct","1864-11-01","1864-12-28",,,,0
"california_7pct_1877","1864-11-08","1864-12-28",,,140,0
"indiana_6pct","1864-11-08","1864-12-28",,,99,0
"kentucky_6pct","1864-11-08","1864-12-28",,,110,0
"louisiana_6pct","1864-11-08","1864-12-28",,,65,0
"missouri_6pct","1864-11-08","1864-12-28",,,61,0
"north_carolina_6pct","1864-11-08","1864-12-28",,,,0
"ohio_6pct_1886","1864-11-08","1864-12-28",,,105,0
"pennsylvania_6pct","1864-11-08","1864-12-28",,,99,0
"tennessee_6pct","1864-11-08","1864-12-28",,,,0
"US_5pct_1874","1864-11-08","1864-12-28",,,100,0
"US_6pct_1881","1864-11-08","1864-12-28",,,106.75,0
"virginia_6pct","1864-11-08","1864-12-28",,,,0
"california_7pct_1877","1864-11-15","1864-12-28",,,140,0
"indiana_6pct","1864-11-15","1864-12-28",,,99,0
"kentucky_6pct","1864-11-15","1864-12-28",,,110,0
"louisiana_6pct","1864-11-15","1864-12-28",,,,0
"missouri_6pct","1864-11-15","1864-12-28",,,61,0
"north_carolina_6pct","1864-11-15","1864-12-28",,,,0
"ohio_6pct_1886","1864-11-15","1864-12-28",,,105,0
"pennsylvania_6pct","1864-11-15","1864-12-28",,,99,0
"tennessee_6pct","1864-11-15","1864-12-28",,,56.5,0
"US_5pct_1874","1864-11-15","1864-12-28",,,100,0
"US_6pct_1881","1864-11-15","1864-12-28",,,110.625,0
"virginia_6pct","1864-11-15","1864-12-28",,,,0
"california_7pct_1877","1864-11-22","1864-12-28",,,152,0
"indiana_6pct","1864-11-22","1864-12-28",,,99,0
"kentucky_6pct","1864-11-22","1864-12-28",,,100,0
"louisiana_6pct","1864-11-22","1864-12-28",,,,0
"missouri_6pct","1864-11-22","1864-12-28",,,61,0
"north_carolina_6pct","1864-11-22","1864-12-28",,,,0
"ohio_6pct_1886","1864-11-22","1864-12-28",,,106,0
"pennsylvania_6pct","1864-11-22","1864-12-28",,,99,0
"tennessee_6pct","1864-11-22","1864-12-28",,,56,0
"US_5pct_1874","1864-11-22","1864-12-28",,,95,0
"US_6pct_1881","1864-11-22","1864-12-28",,,110.125,0
"virginia_6pct","1864-11-22","1864-12-28",,,,0
"california_7pct_1877","1864-11-29","1864-12-28",,,140,0
"indiana_6pct","1864-11-29","1864-12-28",,,99,0
"kentucky_6pct","1864-11-29","1864-12-28",,,100,0
"louisiana_6pct","1864-11-29","1864-12-28",,,,0
"missouri_6pct","1864-11-29","1864-12-28",,,61,0
"north_carolina_6pct","1864-11-29","1864-12-28",,,60,0
"ohio_6pct_1886","1864-11-29","1864-12-28",,,106,0
"pennsylvania_6pct","1864-11-29","1864-12-28",,,99,0
"tennessee_6pct","1864-11-29","1864-12-28",,,56,0
"US_5pct_1874","1864-11-29","1864-12-28",,,100,0
