"bidder_num","price","amount","accepted","auction","coupon_yield","yield","ytm"
127,90,2,0,"1861-02-13; Loan of Feb 1861",0.0666666666666667,0.0689875402761626,
127,91,2,2,"1861-02-13; Loan of Feb 1861",0.0659340659340659,0.0680090661958978,
128,86,50,0,"1861-02-13; Loan of Feb 1861",0.0697674418604651,0.0730602433655113,
128,89,50,0,"1861-02-13; Loan of Feb 1861",0.0674157303370786,0.0699814188834883,
129,85,10,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
129,87,10,0,"1861-02-13; Loan of Feb 1861",0.0689655172413793,0.0720172741955362,
129,89,6,0,"1861-02-13; Loan of Feb 1861",0.0674157303370786,0.0699814188834883,
129,91,4,4,"1861-02-13; Loan of Feb 1861",0.0659340659340659,0.0680090661958978,
130,85,20,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
130,86,5,0,"1861-02-13; Loan of Feb 1861",0.0697674418604651,0.0730602433655113,
130,86.5,10,0,"1861-02-13; Loan of Feb 1861",0.069364161849711,0.0725366183847537,
130,88.5,10,0,"1861-02-13; Loan of Feb 1861",0.0677966101694915,0.0704842798162358,
130,90.5,10,10,"1861-02-13; Loan of Feb 1861",0.0662983425414365,0.0684964060644168,
131,84,100,0,"1861-02-13; Loan of Feb 1861",0.0714285714285714,0.075192574333487,
131,85,100,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
131,86,50,0,"1861-02-13; Loan of Feb 1861",0.0697674418604651,0.0730602433655113,
131,87,50,0,"1861-02-13; Loan of Feb 1861",0.0689655172413793,0.0720172741955362,
131,88,50,0,"1861-02-13; Loan of Feb 1861",0.0681818181818182,0.0709911682241098,
131,89,50,0,"1861-02-13; Loan of Feb 1861",0.0674157303370786,0.0699814188834883,
131,90,100,0,"1861-02-13; Loan of Feb 1861",0.0666666666666667,0.0689875402761626,
132,85.75,25,0,"1861-02-13; Loan of Feb 1861",0.0699708454810496,0.0733236819479557,
132,86.05,25,0,"1861-02-13; Loan of Feb 1861",0.0697269029633934,0.0730076863413068,
132,87.25,25,0,"1861-02-13; Loan of Feb 1861",0.0687679083094556,0.0717591869284301,
132,88.05,25,0,"1861-02-13; Loan of Feb 1861",0.0681431005110733,0.0709402964082071,
133,85.0625,20,0,"1861-02-13; Loan of Feb 1861",0.0705363703159442,0.0740538116484185,
133,86,5,0,"1861-02-13; Loan of Feb 1861",0.0697674418604651,0.0730602433655113,
133,86.0625,15,0,"1861-02-13; Loan of Feb 1861",0.0697167755991285,0.072994553870165,
133,87,5,0,"1861-02-13; Loan of Feb 1861",0.0689655172413793,0.0720172741955362,
133,87.0625,10,0,"1861-02-13; Loan of Feb 1861",0.0689160086145011,0.0719526538963322,
133,88,5,0,"1861-02-13; Loan of Feb 1861",0.0681818181818182,0.0709911682241098,
133,88.0625,10,0,"1861-02-13; Loan of Feb 1861",0.0681334279630944,0.0709275848356088,
133,89,10,0,"1861-02-13; Loan of Feb 1861",0.0674157303370786,0.0699814188834883,
134,85,10,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
134,86,10,0,"1861-02-13; Loan of Feb 1861",0.0697674418604651,0.0730602433655113,
134,87,10,0,"1861-02-13; Loan of Feb 1861",0.0689655172413793,0.0720172741955362,
134,88,10,0,"1861-02-13; Loan of Feb 1861",0.0681818181818182,0.0709911682241098,
135,85,6,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
135,87.5,3,0,"1861-02-13; Loan of Feb 1861",0.0685714285714286,0.0715021454668357,
135,88,3,0,"1861-02-13; Loan of Feb 1861",0.0681818181818182,0.0709911682241098,
136,85,10,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
136,88,3,0,"1861-02-13; Loan of Feb 1861",0.0681818181818182,0.0709911682241098,
136,90,2,0,"1861-02-13; Loan of Feb 1861",0.0666666666666667,0.0689875402761626,
137,86.25,6,0,"1861-02-13; Loan of Feb 1861",0.0695652173913043,0.0727978916390875,
138,85,2,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
138,87,3,0,"1861-02-13; Loan of Feb 1861",0.0689655172413793,0.0720172741955362,
139,85,10,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
140,80,25,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
140,85,25,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
140,90,5,0,"1861-02-13; Loan of Feb 1861",0.0666666666666667,0.0689875402761626,
140,95,5,5,"1861-02-13; Loan of Feb 1861",0.0631578947368421,0.0642405300250148,
141,82,25,0,"1861-02-13; Loan of Feb 1861",0.0731707317073171,0.0774416899741236,
141,83,25,0,"1861-02-13; Loan of Feb 1861",0.072289156626506,0.0762763953674092,
141,84,25,0,"1861-02-13; Loan of Feb 1861",0.0714285714285714,0.075192574333487,
141,85,25,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
142,80,10,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
142,82,10,0,"1861-02-13; Loan of Feb 1861",0.0731707317073171,0.0774416899741236,
142,83,10,0,"1861-02-13; Loan of Feb 1861",0.072289156626506,0.0762763953674092,
142,84,10,0,"1861-02-13; Loan of Feb 1861",0.0714285714285714,0.075192574333487,
142,85,10,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
143,80,5,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
143,85,5,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
144,80,5,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
144,85,5,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
145,80.01,20,0,"1861-02-13; Loan of Feb 1861",0.0749906261717285,0.0797033994211346,
145,81.01,10,0,"1861-02-13; Loan of Feb 1861",0.074064930255524,0.0785558792771743,
145,82.01,10,0,"1861-02-13; Loan of Feb 1861",0.0731618095354225,0.0774305434373379,
145,85.01,10,0,"1861-02-13; Loan of Feb 1861",0.0705799317727326,0.0741099125298337,
146,75,20,0,"1861-02-13; Loan of Feb 1861",0.08,0.085825228104032,
146,80,20,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
146,83,30,0,"1861-02-13; Loan of Feb 1861",0.072289156626506,0.0762763953674092,
146,85,30,0,"1861-02-13; Loan of Feb 1861",0.0705882352941176,0.0741206040141929,
147,80.25,20,0,"1861-02-13; Loan of Feb 1861",0.0747663551401869,0.0794259215552706,
148,80,3,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
149,80,1,0,"1861-02-13; Loan of Feb 1861",0.075,0.0797149898140505,
150,78,30,0,"1861-02-13; Loan of Feb 1861",0.0769230769230769,0.0820808988152785,
1,100,1,1,"1861-03-22; Loan of Feb 1861",0.06,0.0603629663449537,
2,94.5,4,4,"1861-03-22; Loan of Feb 1861",0.0634920634920635,0.0652913117878774,
3,94.25,20,20,"1861-03-22; Loan of Feb 1861",0.0636604774535809,0.0655247687834253,
4,94,2500,2500,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
5,94,20,20,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
6,94,15,15,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
7,94,25,25,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
8,94,8,8,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
9,94,1,1,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
10,93.7,10,0,"1861-03-22; Loan of Feb 1861",0.064034151547492,0.0660414364983724,
10,93.8,10,0,"1861-03-22; Loan of Feb 1861",0.0639658848614073,0.0659471816388677,
10,93.9,10,0,"1861-03-22; Loan of Feb 1861",0.0638977635782748,0.0658530673671775,
10,94,10,10,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
11,93.6,250,0,"1861-03-22; Loan of Feb 1861",0.0641025641025641,0.0661358323473962,
11,94,250,250,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
12,93.8,10,0,"1861-03-22; Loan of Feb 1861",0.0639658848614073,0.0659471816388677,
13,93.75,150,0,"1861-03-22; Loan of Feb 1861",0.064,0.0659942914700746,
14,93.75,3,0,"1861-03-22; Loan of Feb 1861",0.064,0.0659942914700746,
15,93.5,10,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
15,93.75,10,0,"1861-03-22; Loan of Feb 1861",0.064,0.0659942914700746,
15,94,10,10,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
16,93.58,100,0,"1861-03-22; Loan of Feb 1861",0.0641162641590083,0.0661547284714072,
17,93.57,10,0,"1861-03-22; Loan of Feb 1861",0.0641231163834562,0.0661641786553141,
18,93.35,5,0,"1861-03-22; Loan of Feb 1861",0.0642742367434387,0.0663724414499252,
18,93.76,5,0,"1861-03-22; Loan of Feb 1861",0.0639931740614334,0.0659848666896726,
19,93.05,100,0,"1861-03-22; Loan of Feb 1861",0.0644814615797958,0.0666575478103225,
19,93.33,100,0,"1861-03-22; Loan of Feb 1861",0.0642880102860817,0.0663914085440397,
19,93.67,100,0,"1861-03-22; Loan of Feb 1861",0.0640546599765133,0.0660697404308602,
19,94.05,100,100,"1861-03-22; Loan of Feb 1861",0.0637958532695375,0.0657121586870309,
20,93.17,3,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
20,93.31,2,0,"1861-03-22; Loan of Feb 1861",0.0643017897331476,0.0664103813377478,
20,93.56,2,0,"1861-03-22; Loan of Feb 1861",0.0641299700726806,0.0661736302543612,
20,93.79,2,0,"1861-03-22; Loan of Feb 1861",0.0639727049792089,0.0659566007917511,
20,94.26,1,1,"1861-03-22; Loan of Feb 1861",0.063653723742839,0.0655154138884648,
21,93,10,0,"1861-03-22; Loan of Feb 1861",0.0645161290322581,0.06670519092195,
21,93.5,10,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
21,94,10,10,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
22,93.48,5,0,"1861-03-22; Loan of Feb 1861",0.0641848523748395,0.0662492940403853,
22,93.52,5,0,"1861-03-22; Loan of Feb 1861",0.0641573994867408,0.0662114508100484,
23,93.5,14,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
24,93.5,10,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
25,93.5,20,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
26,93,2,0,"1861-03-22; Loan of Feb 1861",0.0645161290322581,0.06670519092195,
26,93.25,2,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
26,93.5,2,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
26,93.75,2,0,"1861-03-22; Loan of Feb 1861",0.064,0.0659942914700746,
26,94,2,2,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
27,93.41,50,0,"1861-03-22; Loan of Feb 1861",0.0642329515041216,0.0663155743324844,
27,93.53,50,0,"1861-03-22; Loan of Feb 1861",0.0641505399337111,0.0662019935463917,
28,93.25,1,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
28,93.38,1,0,"1861-03-22; Loan of Feb 1861",0.0642535874919683,0.0663440014883451,
28,93.5,1,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
28,93.75,1,0,"1861-03-22; Loan of Feb 1861",0.064,0.0659942914700746,
29,93.4,5,0,"1861-03-22; Loan of Feb 1861",0.0642398286937901,0.0663250486289263,
29,93.45,5,0,"1861-03-22; Loan of Feb 1861",0.0642054574638844,0.0662776913589972,
29,93.5,8,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
30,93,40,0,"1861-03-22; Loan of Feb 1861",0.0645161290322581,0.06670519092195,
30,93.75,20,0,"1861-03-22; Loan of Feb 1861",0.064,0.0659942914700746,
30,94,20,20,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
31,93.2,25,0,"1861-03-22; Loan of Feb 1861",0.0643776824034335,0.0665148337296273,
31,93.4,25,0,"1861-03-22; Loan of Feb 1861",0.0642398286937901,0.0663250486289263,
31,93.5,25,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
31,93.6,25,0,"1861-03-22; Loan of Feb 1861",0.0641025641025641,0.0661358323473962,
32,93,5,0,"1861-03-22; Loan of Feb 1861",0.0645161290322581,0.06670519092195,
32,93.25,5,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
32,93.51,30,0,"1861-03-22; Loan of Feb 1861",0.0641642605068976,0.0662209094908705,
33,93.31,50,0,"1861-03-22; Loan of Feb 1861",0.0643017897331476,0.0664103813377478,
33,93.51,50,0,"1861-03-22; Loan of Feb 1861",0.0641642605068976,0.0662209094908705,
34,93.26,50,0,"1861-03-22; Loan of Feb 1861",0.0643362642075917,0.066457838279204,
34,93.31,50,0,"1861-03-22; Loan of Feb 1861",0.0643017897331476,0.0664103813377478,
34,93.36,25,0,"1861-03-22; Loan of Feb 1861",0.06426735218509,0.0663629600391944,
34,93.41,25,0,"1861-03-22; Loan of Feb 1861",0.0642329515041216,0.0663155743324844,
34,93.46,50,0,"1861-03-22; Loan of Feb 1861",0.0641985876310721,0.066268224166661,
34,93.51,50,0,"1861-03-22; Loan of Feb 1861",0.0641642605068976,0.0662209094908705,
35,93.25,20,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
35,93.5,20,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
36,93.36,50,0,"1861-03-22; Loan of Feb 1861",0.06426735218509,0.0663629600391944,
37,93.33,1200,0,"1861-03-22; Loan of Feb 1861",0.0642880102860817,0.0663914085440397,
38,93.33,150,0,"1861-03-22; Loan of Feb 1861",0.0642880102860817,0.0663914085440397,
39,93.3,10,0,"1861-03-22; Loan of Feb 1861",0.0643086816720257,0.0664198698729711,
40,93.3,30,0,"1861-03-22; Loan of Feb 1861",0.0643086816720257,0.0664198698729711,
41,92.76,10,0,"1861-03-22; Loan of Feb 1861",0.0646830530401035,0.0669343793605227,
41,93.1,10,0,"1861-03-22; Loan of Feb 1861",0.0644468313641246,0.0666099406087744,
41,94,10,10,"1861-03-22; Loan of Feb 1861",0.0638297872340425,0.0657590932832092,
42,93.27,10,0,"1861-03-22; Loan of Feb 1861",0.0643293663557414,0.0664483440370262,
43,93.17,20,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
43,93.22,30,0,"1861-03-22; Loan of Feb 1861",0.0643638704140742,0.0664958295296367,
43,93.28,30,0,"1861-03-22; Loan of Feb 1861",0.0643224699828473,0.0664388512222011,
43,93.33,10,0,"1861-03-22; Loan of Feb 1861",0.0642880102860817,0.0663914085440397,
43,93.36,10,0,"1861-03-22; Loan of Feb 1861",0.06426735218509,0.0663629600391944,
43,93.42,10,0,"1861-03-22; Loan of Feb 1861",0.0642260757867694,0.0663061014576775,
44,93.17,20,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
44,93.22,30,0,"1861-03-22; Loan of Feb 1861",0.0643638704140742,0.0664958295296367,
44,93.28,20,0,"1861-03-22; Loan of Feb 1861",0.0643224699828473,0.0664388512222011,
44,93.33,10,0,"1861-03-22; Loan of Feb 1861",0.0642880102860817,0.0663914085440397,
44,93.36,10,0,"1861-03-22; Loan of Feb 1861",0.06426735218509,0.0663629600391944,
44,93.42,10,0,"1861-03-22; Loan of Feb 1861",0.0642260757867694,0.0663061014576775,
45,93.01,50,0,"1861-03-22; Loan of Feb 1861",0.0645091925599398,0.0666956594243379,
45,93.26,100,0,"1861-03-22; Loan of Feb 1861",0.0643362642075917,0.066457838279204,
45,93.51,50,0,"1861-03-22; Loan of Feb 1861",0.0641642605068976,0.0662209094908705,
46,93.25,10,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
47,93.25,50,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
48,93.25,10,0,"1861-03-22; Loan of Feb 1861",0.064343163538874,0.0664673339491441,
49,93.19,10,0,"1861-03-22; Loan of Feb 1861",0.0643845906213113,0.0665243379747525,
49,93.21,10,0,"1861-03-22; Loan of Feb 1861",0.0643707756678468,0.0665053309147255,
49,93.23,10,0,"1861-03-22; Loan of Feb 1861",0.064356966641639,0.0664863295739504,
49,93.26,10,0,"1861-03-22; Loan of Feb 1861",0.0643362642075917,0.066457838279204,
49,93.28,10,0,"1861-03-22; Loan of Feb 1861",0.0643224699828473,0.0664388512222011,
50,93.01,20,0,"1861-03-22; Loan of Feb 1861",0.0645091925599398,0.0666956594243379,
50,93.1,20,0,"1861-03-22; Loan of Feb 1861",0.0644468313641246,0.0666099406087744,
50,93.21,20,0,"1861-03-22; Loan of Feb 1861",0.0643707756678468,0.0665053309147255,
50,93.31,20,0,"1861-03-22; Loan of Feb 1861",0.0643017897331476,0.0664103813377478,
50,93.41,20,0,"1861-03-22; Loan of Feb 1861",0.0642329515041216,0.0663155743324844,
51,93.2,25,0,"1861-03-22; Loan of Feb 1861",0.0643776824034335,0.0665148337296273,
52,93,10,0,"1861-03-22; Loan of Feb 1861",0.0645161290322581,0.06670519092195,
52,93.03,10,0,"1861-03-22; Loan of Feb 1861",0.0644953240890035,0.066676600742871,
52,93.17,10,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
52,93.26,10,0,"1861-03-22; Loan of Feb 1861",0.0643362642075917,0.066457838279204,
52,93.5,10,0,"1861-03-22; Loan of Feb 1861",0.0641711229946524,0.0662303695892635,
53,93.18,10,0,"1861-03-22; Loan of Feb 1861",0.0643915003219575,0.0665338436505122,
54,93.17,50,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
55,93.17,100,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
56,93.17,25,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
57,93.17,50,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
58,93.17,2100,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
59,93.17,350,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
60,93.17,56,0,"1861-03-22; Loan of Feb 1861",0.0643984115058495,0.066543350757317,
61,92.85,100,0,"1861-03-22; Loan of Feb 1861",0.0646203554119548,0.0668483362348564,
61,93.01,200,0,"1861-03-22; Loan of Feb 1861",0.0645091925599398,0.0666956594243379,
61,93.16,200,0,"1861-03-22; Loan of Feb 1861",0.064405324173465,0.0665528592955783,
61,93.18,100,0,"1861-03-22; Loan of Feb 1861",0.0643915003219575,0.0665338436505122,
61,93.26,100,0,"1861-03-22; Loan of Feb 1861",0.0643362642075917,0.066457838279204,
61,93.31,100,0,"1861-03-22; Loan of Feb 1861",0.0643017897331476,0.0664103813377478,
61,93.51,100,0,"1861-03-22; Loan of Feb 1861",0.0641642605068976,0.0662209094908705,
62,93.05,20,0,"1861-03-22; Loan of Feb 1861",0.0644814615797958,0.0666575478103225,
62,93.1,20,0,"1861-03-22; Loan of Feb 1861",0.0644468313641246,0.0666099406087744,
62,93.12,20,0,"1861-03-22; Loan of Feb 1861",0.0644329896907216,0.0665909077714158,
62,93.15,20,0,"1861-03-22; Loan of Feb 1861",0.0644122383252818,0.0665623692657073,
62,93.19,100,0,"1861-03-22; Loan of Feb 1861",0.0643845906213113,0.0665243379747525,
62,93.2,20,0,"1861-03-22; Loan of Feb 1861",0.0643776824034335,0.0665148337296273,
63,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
64,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
65,93.13,100,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
66,93.13,100,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
67,93.13,10,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
68,93.13,10,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
69,93.13,550,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
70,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
71,93.13,300,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
72,93.13,400,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
73,93.13,20,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
74,93.13,25,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
75,93.13,1,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
76,93.13,25,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
77,93.13,20,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
78,93.13,5,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
79,93.13,40,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
80,93.13,6,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
81,93.13,5,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
82,93.13,25,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
83,93.13,5,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
84,93.13,25,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
85,93.13,400,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
86,93.13,5,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
87,93.13,3,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
88,93.13,20,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
89,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
90,93.13,225,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
91,93.13,20,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
92,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
93,93.13,80,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
94,93.13,25,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
95,93.13,100,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
96,93.13,545,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
97,93.13,10,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
98,93.13,300,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
99,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
100,93.13,40,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
101,93.13,140,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
102,93.13,5,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
103,93.13,75,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
104,93.13,50,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
105,93.13,20,0,"1861-03-22; Loan of Feb 1861",0.0644260710834318,0.0665813935032144,
