"bond","date","issue","url","value","notes"
"fives_1874","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",97,
"gold_high","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",171.5,
"gold_low","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",171,
"oneyr_new","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",98.75,
"seven_thirties","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105.25,
"sixes_1881_coup","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",102.25,
"sixes_1881_reg","1863-02-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",100.25,
"aug_demand","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",53,
"fives_1874","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",94.75,
"gold_high","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",153,
"gold_low","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",152.5,
"oneyr_new","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",98.5,
"seven_thirties","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_coup","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",100.625,
"sixes_1881_reg","1863-03-07","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",99.75,
"aug_demand","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",53,
"fives_1874","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",98,
"gold_high","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",154.5,
"gold_low","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",154.25,
"oneyr_new","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",100,
"seven_thirties","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106.5,
"sixes_1881_coup","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.25,
"sixes_1881_reg","1863-03-14","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.125,
"aug_demand","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",96,
"gold_high","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",154.5,
"gold_low","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",154.25,
"oneyr_new","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",100,
"seven_thirties","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",107,
"sixes_1881_coup","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.5,
"sixes_1881_reg","1863-03-21","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",103.875,
"aug_demand","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",96.25,
"gold_high","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",141.25,
"gold_low","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",141,
"oneyr_new","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",100,
"seven_thirties","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106.25,
"sixes_1881_coup","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_reg","1863-03-28","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.25,
"aug_demand","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",97.5,
"gold_high","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",153.5,
"gold_low","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",153,
"oneyr_new","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",99,
"seven_thirties","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.625,
"sixes_1881_coup","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_reg","1863-04-04","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.25,
"aug_demand","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",97.25,
"gold_high","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",152.5,
"gold_low","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",146,
"oneyr_new","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",100.5,
"seven_thirties","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_coup","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_reg","1863-04-11","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104.5,
"aug_demand","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",96,
"gold_high","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",153.5,
"gold_low","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",153,
"oneyr_new","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"oneyr_old","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",101,
"seven_thirties","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_coup","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_reg","1863-04-18","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",104,
"aug_demand","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",96,
"gold_high","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",151.5,
"gold_low","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",151.25,
"oneyr_new","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",99.5,
"oneyr_old","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",102,
"seven_thirties","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106,
"sixes_1881_coup","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"sixes_1881_reg","1863-04-25","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105,
"aug_demand","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",97.5,
"gold_high","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",150.75,
"gold_low","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",150,
"oneyr_new","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",99.5,
"oneyr_old","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",102,
"seven_thirties","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106.5,
"sixes_1881_coup","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106.5,
"sixes_1881_reg","1863-05-02","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",105.5,
"aug_demand","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",97,
"gold_high","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",152.5,
"gold_low","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",152.25,
"oneyr_new","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",99.25,
"oneyr_old","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",101.5,
"seven_thirties","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106,
"sixes_1881_coup","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",107,
"sixes_1881_reg","1863-05-09","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",106,
"aug_demand","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
"fives_1874","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",97.75,
"gold_high","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",149.75,
"gold_low","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",149,
"oneyr_new","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",99.625,
"oneyr_old","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",101.75,
"seven_thirties","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",107,
"sixes_1881_coup","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",108,
"sixes_1881_reg","1863-05-16","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",108,
"aug_demand","1863-05-23","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27&img=1&zoom=3&hl=en&sig=ACfU3U2LQFfUGzR8npPQoSuoavroYt6DPQ&ci=73%2C505%2C829%2C966&edge=0",,
