"series","date","issue","url","volume","value"
"pennsylvania","1861-11-07","1861-12-28",,,76
"pennsylvania","1861-11-14","1861-12-28",,,74.5
"pennsylvania","1861-11-21","1862-01-24",,,76
"pennsylvania","1861-11-27","1862-01-24",,,74.5
"pennsylvania","1861-12-05","1862-01-24",,,74.5
"pennsylvania","1861-12-12","1862-01-24",,,74.5
"pennsylvania","1861-12-19","1862-01-24",,,77.75
"pennsylvania","1861-12-31","1862-01-24",,,74.5
"pennsylvania","1862-01-10","1862-03-24",,,74.5
"pennsylvania","1862-01-20","1862-03-24",,,74.5
"pennsylvania","1862-02-01","1862-03-24",,,74.5
"pennsylvania","1862-02-10","1862-04-24",,,74.5
"pennsylvania","1862-02-20","1862-04-24",,,74.5
"pennsylvania","1862-03-01","1862-04-24",,,74.5
"pennsylvania","1862-03-10","1862-05-25",,,74.5
"pennsylvania","1862-03-20","1862-05-25",,,74.5
"pennsylvania","1862-04-01","1862-05-25",,,74.5
"pennsylvania","1862-04-10","1862-06-24",,,83
"pennsylvania","1862-04-21","1862-06-24",,,83.25
"pennsylvania","1862-05-01","1862-06-24",,,87
"pennsylvania","1862-05-10","1862-07-23",,,87
"pennsylvania","1862-05-20","1862-07-23",,,89.5
"pennsylvania","1862-06-02","1862-07-23",,,89.25
"pennsylvania","1862-06-11","1862-08-23",,,89.25
"pennsylvania","1862-06-21","1862-08-23",,,89.25
"pennsylvania","1862-07-01","1862-08-23",,,85.25
"pennsylvania","1862-07-10","1862-09-23",,,89
"pennsylvania","1862-07-21","1862-09-23",,,89.25
"pennsylvania","1862-08-01","1862-09-23",,,91
"pennsylvania","1862-08-11","1862-10-25",,,92
"pennsylvania","1862-08-21","1862-10-25",,,92.5
"pennsylvania","1862-09-01","1862-10-25",,,88.5
"pennsylvania","1862-09-11","1862-11-24",,,89.25
"pennsylvania","1862-09-20","1862-11-24",,,89.75
"pennsylvania","1862-10-01","1862-11-24",,,91
"pennsylvania","1862-10-11","1862-12-24",,,93
"pennsylvania","1862-10-20","1862-12-24",,,94.25
"pennsylvania","1862-11-01","1862-12-24",,,85
"pennsylvania","1862-11-10","1863-01-24",,,94
"pennsylvania","1862-11-20","1863-01-24",,,96
"pennsylvania","1862-12-01","1863-01-24",,,93.875
"pennsylvania","1862-12-16","1863-02-20",,,94
"pennsylvania","1862-12-20","1863-02-20",,,96
"pennsylvania","1863-01-01","1863-02-20",,,96
"pennsylvania","1863-01-10","1863-03-20",,,96
"pennsylvania","1863-01-20","1863-03-20",,,98
"pennsylvania","1863-02-02","1863-03-20",,,104
"pennsylvania","1863-02-10","1863-04-25",,,103.25
"pennsylvania","1863-02-20","1863-04-25",,,103.25
"pennsylvania","1863-02-28","1863-04-25",,,104.5
"pennsylvania","1863-03-10","1863-05-25",,,102.25
"pennsylvania","1863-03-20","1863-05-25",,,103.75
"pennsylvania","1863-04-01","1863-05-25",,,101
"pennsylvania","1863-04-11","1863-06-20",,,101.5
"pennsylvania","1863-04-20","1863-06-20",,,102
"pennsylvania","1863-05-01","1863-06-20",,,106
"pennsylvania","1863-05-11","1863-06-20",,,105
"pennsylvania","1863-05-20","1863-06-20",,,105
"pennsylvania","1863-06-01","1863-06-20",,,105
"pennsylvania","1863-06-11","1863-06-20",,,105
"pennsylvania","1863-06-20","1863-08-20",,,106
"pennsylvania","1863-07-01","1863-08-20",,,105
"pennsylvania","1863-07-10","1863-08-20",,,103
"pennsylvania","1863-07-20","1863-08-20",,,105
"pennsylvania","1863-07-28","1863-09-21",,,105
"pennsylvania","1863-08-04","1863-09-21",,,105
"pennsylvania","1863-08-11","1863-09-21",,,105
"pennsylvania","1863-08-18","1863-09-21",,,105
"pennsylvania","1863-08-25","1863-09-21",,,104
"pennsylvania","1863-09-01","1863-09-21",,,108
"pennsylvania","1863-09-08","1863-09-21",,,103
"pennsylvania","1863-09-15","1863-09-21",,,103.5
"pennsylvania","1863-09-22","1863-10-24",,,108
"pennsylvania","1863-09-29","1863-10-24",,,101
"pennsylvania","1863-10-06","1863-11-25",,,101
"pennsylvania","1863-10-13","1863-11-25",,,101.5
"pennsylvania","1863-10-20","1863-11-25",,,103
"pennsylvania","1863-10-27","1863-11-25",,,103
"pennsylvania","1863-11-03","1863-12-22",,,103
"pennsylvania","1863-11-10","1863-12-22",,,103
"pennsylvania","1863-11-17","1863-12-22",,,103
"pennsylvania","1863-11-24","1863-12-22",,,103
"pennsylvania","1863-12-01","1864-01-20",,,100
"pennsylvania","1863-12-08","1864-01-20",,,100
"pennsylvania","1863-12-15","1864-01-20",,,103
"pennsylvania","1863-12-22","1864-01-20",,,103
"pennsylvania","1863-12-29","1864-02-20",,,103
"pennsylvania","1864-01-05","1864-02-20",,,103
"pennsylvania","1864-01-12","1864-02-20",,,103
"pennsylvania","1864-01-19","1864-02-20",,,103
"pennsylvania","1864-01-26","1864-02-20",,,103
"pennsylvania","1864-02-02","1864-03-26",,,95
"pennsylvania","1864-02-09","1864-03-26",,,95
"pennsylvania","1864-02-16","1864-03-26",,,95
"pennsylvania","1864-02-23","1864-03-26",,,95
"pennsylvania","1864-03-01","1864-04-20",,,95
"pennsylvania","1864-03-08","1864-04-20",,,97
"pennsylvania","1864-03-15","1864-04-20",,,98.75
"pennsylvania","1864-03-22","1864-04-20",,,98.75
"pennsylvania","1864-03-29","1864-05-24",,,98.75
"pennsylvania","1864-04-05","1864-05-24",,,98.75
"pennsylvania","1864-04-12","1864-05-24",,,101.5
"pennsylvania","1864-04-19","1864-05-24",,,101.5
"pennsylvania","1864-04-26","1864-05-24",,,99
"pennsylvania","1864-05-03","1864-06-22",,,99
"pennsylvania","1864-05-10","1864-06-22",,,99
"pennsylvania","1864-05-17","1864-06-22",,,99
"pennsylvania","1864-05-24","1864-06-22",,,98
"pennsylvania","1864-05-31","1864-07-23",,,98
"pennsylvania","1864-06-07","1864-07-23",,,98
"pennsylvania","1864-06-14","1864-07-23",,,99
"pennsylvania","1864-06-21","1864-07-23",,,100
"pennsylvania","1864-06-28","1864-08-20",,,95
"pennsylvania","1864-07-05","1864-08-20",,,100
"pennsylvania","1864-07-12","1864-08-20",,,103
"pennsylvania","1864-07-19","1864-08-20",,,102.5
"pennsylvania","1864-07-26","1864-08-20",,,101.25
"pennsylvania","1864-08-02","1864-09-20",,,101.25
"pennsylvania","1864-08-09","1864-09-20",,,100
"pennsylvania","1864-08-16","1864-09-20",,,99
"pennsylvania","1864-08-23","1864-09-20",,,100
"pennsylvania","1864-08-30","1864-10-20",,,101
"pennsylvania","1864-09-06","1864-10-20",,,101
"pennsylvania","1864-09-13","1864-10-20",,,101
"pennsylvania","1864-09-20","1864-10-20",,,101.5
"pennsylvania","1864-09-27","1864-10-20",,,100
"pennsylvania","1864-10-04","1864-11-26",,,101.5
"pennsylvania","1864-10-11","1864-11-26",,,101.5
"pennsylvania","1864-10-18","1864-11-26",,,99
"pennsylvania","1864-10-25","1864-11-26",,,99
"pennsylvania","1864-11-01","1864-12-28",,,99
"pennsylvania","1864-11-08","1864-12-28",,,99
"pennsylvania","1864-11-15","1864-12-28",,,99
"pennsylvania","1864-11-22","1864-12-28",,,99
"pennsylvania","1864-11-29","1864-12-28",,,99
"pennsylvania","1864-12-06","1865-01-28",,,95.5
"pennsylvania","1864-12-13","1865-01-28",,,95.5
"pennsylvania","1864-12-20","1865-01-28",,,95.5
"pennsylvania","1864-12-27","1865-01-28",,,95.5
"pennsylvania","1865-01-03","1865-02-21",,,95.5
"pennsylvania","1865-01-10","1865-02-21",,,95.5
"pennsylvania","1865-01-17","1865-02-21",,,99.5
"pennsylvania","1865-01-24","1865-02-21",,,95.5
"pennsylvania","1865-01-31","1865-03-22",,,95.5
"pennsylvania","1865-02-07","1865-03-22",,,95.5
"pennsylvania","1865-02-14","1865-03-22",,,95.5
"pennsylvania","1865-02-21","1865-03-22",,,96
"pennsylvania","1865-02-28","1865-04-22",,,92
"pennsylvania","1865-03-07","1865-04-22",,,92
"pennsylvania","1865-03-14","1865-04-22",,,92
"pennsylvania","1865-03-21","1865-04-22",,,93
"pennsylvania","1865-03-28","1865-04-22",,,85
"pennsylvania","1865-04-04","1865-05-24",,,86
"pennsylvania","1865-04-11","1865-05-24",,,88
"pennsylvania","1865-04-18","1865-05-24",,,88
"pennsylvania","1865-04-25","1865-05-24",,,88
"pennsylvania","1865-05-02","1865-06-24",,,88
"pennsylvania","1865-05-09","1865-06-24",,,88
"pennsylvania","1865-05-16","1865-06-24",,,88
"pennsylvania","1865-05-23","1865-06-24",,,90
"pennsylvania","1865-05-30","1865-07-25",,,90
"pennsylvania","1865-06-06","1865-07-25",,,90
"pennsylvania","1865-06-13","1865-07-25",,,90
"pennsylvania","1865-06-20","1865-07-25",,,90
"pennsylvania","1865-06-27","1865-07-25",,,90
"pennsylvania","1865-07-05","1865-08-26",,,90
"pennsylvania","1865-07-10","1865-08-26",,,90
"pennsylvania","1865-07-17","1865-08-26",,,90
"pennsylvania","1865-07-25","1865-08-26",,,90
"pennsylvania","1865-08-01","1865-09-23",,,92
"pennsylvania","1865-08-08","1865-09-23",,,92
"pennsylvania","1865-08-15","1865-09-23",,,92
"pennsylvania","1865-08-22","1865-09-23",,,92
"pennsylvania","1865-08-29","1865-09-23",,,92
"pennsylvania","1865-09-05","1865-10-28",,,92
"pennsylvania","1865-09-12","1865-10-28",,,92
"pennsylvania","1865-09-19","1865-10-28",,,92
"pennsylvania","1865-09-28","1865-10-28",,,92
"pennsylvania","1865-10-03","1865-10-28",,,92
"pennsylvania","1865-10-10","1865-10-28",,,92
"pennsylvania","1865-10-17","1865-10-28",,,92
"pennsylvania","1865-10-24","1865-10-28",,,92
"tennessee","1859-04-29","1859-06-25",,,93.25
"tennessee","1859-05-06","1859-06-25",,,93.25
"tennessee","1859-05-13","1859-06-25",,,91.5
"tennessee","1859-05-20","1859-06-25",,,90.5
"tennessee","1859-05-27","1859-06-25",,,90
"tennessee","1859-06-03","1859-07-25",,,90.5
"tennessee","1859-06-10","1859-07-25",,,90.25
"tennessee","1859-06-17","1859-07-25",,,92.5
"tennessee","1859-06-24","1859-07-25",,,92.75
"tennessee","1859-07-01","1859-08-25",,,89.5
"tennessee","1859-07-08","1859-08-25",,,89.5
"tennessee","1859-07-15","1859-08-25",,,89
"tennessee","1859-07-22","1859-08-25",,,88.75
"tennessee","1859-07-29","1859-08-25",,,86.75
"tennessee","1859-08-05","1859-09-26",,,86.25
"tennessee","1859-08-12","1859-09-26",,,87
"tennessee","1859-08-19","1859-09-26",,,87
"tennessee","1859-08-26","1859-09-26",,,86.5
"tennessee","1859-09-02","1859-10-26",,,88.25
"tennessee","1859-09-09","1859-10-26",,,88.75
"tennessee","1859-09-16","1859-10-26",,,88.875
"tennessee","1859-09-23","1859-10-26",,,88.5
"tennessee","1859-09-30","1859-10-26",,,88.625
"tennessee","1859-10-07","1859-11-26",,,88.5
"tennessee","1859-10-14","1859-11-26",,,89.25
"tennessee","1859-10-21","1859-11-26",,,89.25
"tennessee","1859-10-28","1859-11-26",,,90
"tennessee","1859-11-04","1859-12-27",,,90.25
"tennessee","1859-11-11","1859-12-27",,,90.25
"tennessee","1859-11-18","1859-12-27",,,90.75
"tennessee","1859-11-25","1859-12-27",,,90.5
"tennessee","1859-12-02","1860-01-24",,,91.25
"tennessee","1859-12-09","1860-01-24",,,90
"tennessee","1859-12-16","1860-01-24",,,90
"tennessee","1859-12-23","1860-01-24",,,90
"tennessee","1859-12-30","1860-02-25",,,91
"tennessee","1860-01-06","1860-02-25",,,85.75
"tennessee","1860-01-13","1860-02-25",,,84.875
"tennessee","1860-01-20","1860-02-25",,,86.125
"tennessee","1860-01-27","1860-02-25",,,86.375
"tennessee","1860-02-03","1860-03-24",,,88
"tennessee","1860-02-10","1860-03-24",,,88
"tennessee","1860-02-17","1860-03-24",,,87.5
"tennessee","1860-02-24","1860-03-24",,,88.25
"tennessee","1860-03-02","1860-04-24",,,88.5
"tennessee","1860-03-09","1860-04-24",,,90.875
"tennessee","1860-03-16","1860-04-24",,,91.5
"tennessee","1860-03-23","1860-04-24",,,90.5
"tennessee","1860-03-30","1860-04-24",,,90
"tennessee","1860-04-06","1860-05-25",,,90.75
"tennessee","1860-04-13","1860-05-25",,,91
"tennessee","1860-04-20","1860-05-25",,,91.75
"tennessee","1860-04-27","1860-05-25",,,91.375
"tennessee","1860-05-04","1860-06-25",,,91.75
"tennessee","1860-05-11","1860-06-25",,,91
"tennessee","1860-05-18","1860-06-25",,,91.25
"tennessee","1860-05-25","1860-06-25",,,91.25
"tennessee","1860-06-01","1860-07-25",,,91.5
"tennessee","1860-06-08","1860-07-25",,,92.5
"tennessee","1860-06-15","1860-07-25",,,98
"tennessee","1860-06-22","1860-07-25",,,92
"tennessee","1860-06-29","1860-08-25",,,92.125
"tennessee","1860-07-06","1860-08-25",,,90
"tennessee","1860-07-13","1860-08-25",,,90.25
"tennessee","1860-07-20","1860-08-25",,,90
"tennessee","1860-07-27","1860-08-25",,,90.125
"tennessee","1860-08-03","1860-09-26",,,89.875
"tennessee","1860-08-10","1860-09-26",,,90.125
"tennessee","1860-08-17","1860-09-26",,,90.5
"tennessee","1860-08-24","1860-09-26",,,90.5
"tennessee","1860-08-31","1860-10-25",,,90.75
"tennessee","1860-09-07","1860-10-25",,,91
"tennessee","1860-09-14","1860-10-25",,,91
"tennessee","1860-09-21","1860-10-25",,,91
"tennessee","1860-09-28","1860-11-24",,,91
"tennessee","1860-10-05","1860-11-24",,,90.5
"tennessee","1860-10-12","1860-11-24",,,90.375
"tennessee","1860-10-19","1860-11-24",,,90
"tennessee","1860-10-26","1860-11-24",,,89
"tennessee","1860-11-02","1860-12-24",,,87.75
"tennessee","1860-11-09","1860-12-24",,,86.5
"tennessee","1860-11-16","1860-12-24",,,79.25
"tennessee","1860-11-23","1860-12-24",,,80.5
"tennessee","1860-11-30","1861-01-26",,,75.75
"tennessee","1860-12-07","1861-01-26",,,
"tennessee","1860-12-14","1861-01-26",,,73
"tennessee","1860-12-21","1861-01-26",,,76.5
"tennessee","1860-12-28","1861-02-22",,,77
"tennessee","1861-01-05","1861-02-22",,,76
"tennessee","1861-01-11","1861-02-22",,,75
"tennessee","1861-01-18","1861-02-22",,,75
"tennessee","1861-01-25","1861-03-25",,,75
"tennessee","1861-02-01","1861-03-25",,,70
"tennessee","1861-02-08","1861-03-25",,,69.75
"tennessee","1861-02-15","1861-03-25",,,74
"tennessee","1861-02-22","1861-04-25",,,75
"tennessee","1861-03-02","1861-04-25",,,72.875
"tennessee","1861-03-16","1861-04-25",,,74.5
"tennessee","1861-03-23","1861-04-25",,,75.5
"tennessee","1861-03-30","1861-05-24",,,75.5
"tennessee","1861-04-06","1861-05-24",,,73.5
"tennessee","1861-04-13","1861-05-24",,,70
"tennessee","1861-04-20","1861-05-24",,,41
"tennessee","1861-04-27","1861-05-24",,,42
"tennessee","1861-05-04","1861-06-24",,,47
"tennessee","1861-05-11","1861-06-24",,,46.25
"tennessee","1861-05-18","1861-06-24",,,43
"tennessee","1861-05-25","1861-06-24",,,43.5
"tennessee","1861-06-01","1861-07-24",,,41
"tennessee","1861-06-08","1861-07-24",,,37.75
"tennessee","1861-06-15","1861-07-24",,,34.875
"tennessee","1861-06-22","1861-08-24",,,36
"tennessee","1861-06-29","1861-08-24",,,37.25
"tennessee","1861-07-06","1861-08-24",,,38.5
"tennessee","1861-07-13","1861-08-24",,,44
"tennessee","1861-07-20","1861-09-24",,,43.5
"tennessee","1861-07-30","1861-09-24",,,42
"tennessee","1861-08-13","1861-09-24",,,45.625
"tennessee","1861-08-20","1861-09-24",,,42.375
"tennessee","1861-08-27","1861-10-24",,,43
"tennessee","1861-09-03","1861-10-24",,,43.625
"tennessee","1861-09-10","1861-10-24",,,44
"tennessee","1861-09-21","1861-10-24",,,43
"tennessee","1861-09-28","1861-11-25",,,43
"tennessee","1861-10-05","1861-11-25",,,42
"tennessee","1861-10-12","1861-11-25",,,42
"tennessee","1861-10-23","1861-11-25",,,42.75
"tennessee","1861-10-30","1861-12-28",,,42.25
"tennessee","1861-11-07","1861-12-28",,,42
"tennessee","1861-11-14","1861-12-28",,,45.25
"tennessee","1861-11-21","1862-01-24",,,45
"tennessee","1861-11-27","1862-01-24",,,41.5
"tennessee","1861-12-05","1862-01-24",,,41.5
"tennessee","1861-12-12","1862-01-24",,,41.75
"tennessee","1861-12-19","1862-01-24",,,40.5
"tennessee","1861-12-31","1862-01-24",,,43
"tennessee","1862-01-10","1862-03-24",,,42.5
"tennessee","1862-01-20","1862-03-24",,,43.5
"tennessee","1862-02-01","1862-03-24",,,43.5
"tennessee","1862-02-10","1862-04-24",,,44.5
"tennessee","1862-02-20","1862-04-24",,,55.5
"tennessee","1862-03-01","1862-04-24",,,61
"tennessee","1862-03-10","1862-05-25",,,60.75
"tennessee","1862-03-20","1862-05-25",,,60.375
"tennessee","1862-04-01","1862-05-25",,,56.5
"tennessee","1862-04-10","1862-06-24",,,56.5
"tennessee","1862-04-21","1862-06-24",,,55.5
"tennessee","1862-05-01","1862-06-24",,,57.5
"tennessee","1862-05-10","1862-07-23",,,59.5
"tennessee","1862-05-20","1862-07-23",,,59.5
"tennessee","1862-06-02","1862-07-23",,,59
"tennessee","1862-06-11","1862-08-23",,,60.5
"tennessee","1862-06-21","1862-08-23",,,58.5
"tennessee","1862-07-01","1862-08-23",,,57.5
"tennessee","1862-07-10","1862-09-23",,,54
"tennessee","1862-07-21","1862-09-23",,,50.5
"tennessee","1862-08-01","1862-09-23",,,50
"tennessee","1862-08-11","1862-10-25",,,50.25
"tennessee","1862-08-21","1862-10-25",,,52.5
"tennessee","1862-09-01","1862-10-25",,,49.5
"tennessee","1862-09-11","1862-11-24",,,49
"tennessee","1862-09-20","1862-11-24",,,50.5
"tennessee","1862-10-01","1862-11-24",,,51.5
"tennessee","1862-10-11","1862-12-24",,,50.5
"tennessee","1862-10-20","1862-12-24",,,52.75
"tennessee","1862-11-01","1862-12-24",,,55
"tennessee","1862-11-10","1863-01-24",,,53.5
"tennessee","1862-11-20","1863-01-24",,,54
"tennessee","1862-12-01","1863-01-24",,,53.5
"tennessee","1862-12-16","1863-02-20",,,54.5
"tennessee","1862-12-20","1863-02-20",,,54
"tennessee","1863-01-01","1863-02-20",,,56
"tennessee","1863-01-10","1863-03-20",,,60
"tennessee","1863-01-20","1863-03-20",,,62
"tennessee","1863-02-02","1863-03-20",,,62
"tennessee","1863-02-10","1863-04-25",,,61.5
"tennessee","1863-02-20","1863-04-25",,,62.5
"tennessee","1863-02-28","1863-04-25",,,63
"tennessee","1863-03-10","1863-05-25",,,61.75
"tennessee","1863-03-20","1863-05-25",,,61
"tennessee","1863-04-01","1863-05-25",,,60.75
"tennessee","1863-04-11","1863-06-20",,,60
"tennessee","1863-04-20","1863-06-20",,,60
"tennessee","1863-05-01","1863-06-20",,,60
"tennessee","1863-05-11","1863-06-20",,,60
"tennessee","1863-05-20","1863-06-20",,,62
"tennessee","1863-06-01","1863-06-20",,,64.5
"tennessee","1863-06-11","1863-06-20",,,62.5
"tennessee","1863-06-20","1863-08-20",,,62
"tennessee","1863-07-01","1863-08-20",,,59.25
"tennessee","1863-07-10","1863-08-20",,,65
"tennessee","1863-07-20","1863-08-20",,,64.5
"tennessee","1863-07-28","1863-09-21",,,65.25
"tennessee","1863-08-04","1863-09-21",,,67
"tennessee","1863-08-11","1863-09-21",,,66.25
"tennessee","1863-08-18","1863-09-21",,,65.25
"tennessee","1863-08-25","1863-09-21",,,67
"tennessee","1863-09-01","1863-09-21",,,66
"tennessee","1863-09-08","1863-09-21",,,65
"tennessee","1863-09-15","1863-09-21",,,65
"tennessee","1863-09-22","1863-10-24",,,64.5
"tennessee","1863-09-29","1863-10-24",,,63.5
"tennessee","1863-10-06","1863-11-25",,,64
"tennessee","1863-10-13","1863-11-25",,,63
"tennessee","1863-10-20","1863-11-25",,,62.75
"tennessee","1863-10-27","1863-11-25",,,63.5
"tennessee","1863-11-03","1863-12-22",,,61
"tennessee","1863-11-10","1863-12-22",,,59.625
"tennessee","1863-11-17","1863-12-22",,,60.5
"tennessee","1863-11-24","1863-12-22",,,60.5
"tennessee","1863-12-01","1864-01-20",,,60.5
"tennessee","1863-12-08","1864-01-20",,,59.75
"tennessee","1863-12-15","1864-01-20",,,59
"tennessee","1863-12-22","1864-01-20",,,59
"tennessee","1863-12-29","1864-02-20",,,58.25
"tennessee","1864-01-05","1864-02-20",,,59
"tennessee","1864-01-12","1864-02-20",,,59
"tennessee","1864-01-19","1864-02-20",,,57.5
"tennessee","1864-01-26","1864-02-20",,,60
"tennessee","1864-02-02","1864-03-26",,,57
"tennessee","1864-02-09","1864-03-26",,,56.25
"tennessee","1864-02-16","1864-03-26",,,57
"tennessee","1864-02-23","1864-03-26",,,56.75
"tennessee","1864-03-01","1864-04-20",,,61
"tennessee","1864-03-08","1864-04-20",,,63.25
"tennessee","1864-03-15","1864-04-20",,,62.25
"tennessee","1864-03-22","1864-04-20",,,61.25
"tennessee","1864-03-29","1864-05-24",,,62
"tennessee","1864-04-05","1864-05-24",,,61.75
"tennessee","1864-04-12","1864-05-24",,,61.75
"tennessee","1864-04-19","1864-05-24",,,56.75
"tennessee","1864-04-26","1864-05-24",,,60
"tennessee","1864-05-03","1864-06-22",,,56.75
"tennessee","1864-05-10","1864-06-22",,,56.25
"tennessee","1864-05-17","1864-06-22",,,56.75
"tennessee","1864-05-24","1864-06-22",,,56.75
"tennessee","1864-05-31","1864-07-23",,,58
"tennessee","1864-06-07","1864-07-23",,,58
"tennessee","1864-06-14","1864-07-23",,,58
"tennessee","1864-06-21","1864-07-23",,,60
"tennessee","1864-06-28","1864-08-20",,,56.75
"tennessee","1864-07-05","1864-08-20",,,64
"tennessee","1864-07-12","1864-08-20",,,56.75
"tennessee","1864-07-19","1864-08-20",,,57
"tennessee","1864-07-26","1864-08-20",,,58
"tennessee","1864-08-02","1864-09-20",,,56.75
"tennessee","1864-08-09","1864-09-20",,,56.75
"tennessee","1864-08-16","1864-09-20",,,57
"tennessee","1864-08-23","1864-09-20",,,59
"tennessee","1864-08-30","1864-10-20",,,60
"tennessee","1864-09-06","1864-10-20",,,56.75
"tennessee","1864-09-13","1864-10-20",,,56.75
"tennessee","1864-09-20","1864-10-20",,,60
"tennessee","1864-09-27","1864-10-20",,,
"tennessee","1864-10-04","1864-11-26",,,
"tennessee","1864-10-11","1864-11-26",,,
"tennessee","1864-10-18","1864-11-26",,,
"tennessee","1864-10-25","1864-11-26",,,
"tennessee","1864-11-01","1864-12-28",,,56
"tennessee","1864-11-08","1864-12-28",,,
"tennessee","1864-11-15","1864-12-28",,,56.5
"tennessee","1864-11-22","1864-12-28",,,56
"tennessee","1864-11-29","1864-12-28",,,56
"tennessee","1864-12-06","1865-01-28",,,56
"tennessee","1864-12-13","1865-01-28",,,56
"tennessee","1864-12-20","1865-01-28",,,56
"tennessee","1864-12-27","1865-01-28",,,56
"tennessee","1865-01-03","1865-02-21",,,56
"tennessee","1865-01-10","1865-02-21",,,55
"tennessee","1865-01-17","1865-02-21",,,58
"tennessee","1865-01-24","1865-02-21",,,55
"tennessee","1865-01-31","1865-03-22",,,56
"tennessee","1865-02-07","1865-03-22",,,56
"tennessee","1865-02-14","1865-03-22",,,56
"tennessee","1865-02-21","1865-03-22",,,58
"tennessee","1865-02-28","1865-04-22",,,58.5
"tennessee","1865-03-07","1865-04-22",,,57.5
"tennessee","1865-03-14","1865-04-22",,,57
"tennessee","1865-03-21","1865-04-22",,,55
"tennessee","1865-03-28","1865-04-22",,,55
"tennessee","1865-04-04","1865-05-24",,,52
"tennessee","1865-04-11","1865-05-24",,,60
"tennessee","1865-04-18","1865-05-24",,,54
"tennessee","1865-04-25","1865-05-24",,,61.5
"tennessee","1865-05-02","1865-06-24",,,63.5
"tennessee","1865-05-09","1865-06-24",,,64
"tennessee","1865-05-16","1865-06-24",,,64
"tennessee","1865-05-23","1865-06-24",,,65
"tennessee","1865-05-30","1865-07-25",,,64
"tennessee","1865-06-06","1865-07-25",,,65.5
"tennessee","1865-06-13","1865-07-25",,,72.5
"tennessee","1865-06-20","1865-07-25",,,73
"tennessee","1865-06-27","1865-07-25",,,71.5
"tennessee","1865-07-05","1865-08-26",,,74
"tennessee","1865-07-10","1865-08-26",,,73.5
"tennessee","1865-07-17","1865-08-26",,,71.5
"tennessee","1865-07-25","1865-08-26",,,71
"tennessee","1865-08-01","1865-09-23",,,71
"tennessee","1865-08-08","1865-09-23",,,71
"tennessee","1865-08-15","1865-09-23",,,73
"tennessee","1865-08-22","1865-09-23",,,72.5
"tennessee","1865-08-29","1865-09-23",,,73.5
"tennessee","1865-09-05","1865-10-28",,,75.5
"tennessee","1865-09-12","1865-10-28",,,80
"tennessee","1865-09-19","1865-10-28",,,83.25
"tennessee","1865-09-28","1865-10-28",,,76
"tennessee","1865-10-03","1865-10-28",,,83
"tennessee","1865-10-10","1865-10-28",,,84.5
"tennessee","1865-10-17","1865-10-28",,,82.25
"tennessee","1865-10-24","1865-10-28",,,83
"us_1874","1859-04-29","1859-06-25",,,104.5
"us_1874","1859-05-06","1859-06-25",,,104.25
"us_1874","1859-05-13","1859-06-25",,,104.25
"us_1874","1859-05-20","1859-06-25",,,104
"us_1874","1859-05-27","1859-06-25",,,103.25
"us_1874","1859-06-03","1859-07-25",,,103.75
"us_1874","1859-06-10","1859-07-25",,,104
"us_1874","1859-06-17","1859-07-25",,,104
"us_1874","1859-06-24","1859-07-25",,,103.75
"us_1874","1859-07-01","1859-08-25",,,101.5
"us_1874","1859-07-08","1859-08-25",,,100.5
"us_1874","1859-07-15","1859-08-25",,,101.5
"us_1874","1859-07-22","1859-08-25",,,101.5
"us_1874","1859-07-29","1859-08-25",,,101.5
"us_1874","1859-08-05","1859-09-26",,,101.5
"us_1874","1859-08-12","1859-09-26",,,101.5
"us_1874","1859-08-19","1859-09-26",,,101.75
"us_1874","1859-08-26","1859-09-26",,,101.875
"us_1874","1859-09-02","1859-10-26",,,103
"us_1874","1859-09-09","1859-10-26",,,103
"us_1874","1859-09-16","1859-10-26",,,104.5
"us_1874","1859-09-23","1859-10-26",,,103
"us_1874","1859-09-30","1859-10-26",,,102.25
"us_1874","1859-10-07","1859-11-26",,,102.375
"us_1874","1859-10-14","1859-11-26",,,101.5
"us_1874","1859-10-21","1859-11-26",,,103
"us_1874","1859-10-28","1859-11-26",,,103.5
"us_1874","1859-11-04","1859-12-27",,,103.25
"us_1874","1859-11-11","1859-12-27",,,103.375
"us_1874","1859-11-18","1859-12-27",,,103.25
"us_1874","1859-11-25","1859-12-27",,,103.625
"us_1874","1859-12-02","1860-01-24",,,103.375
"us_1874","1859-12-09","1860-01-24",,,103.625
"us_1874","1859-12-16","1860-01-24",,,103
"us_1874","1859-12-23","1860-01-24",,,103
"us_1874","1859-12-30","1860-02-25",,,103.125
"us_1874","1860-01-06","1860-02-25",,,100.25
"us_1874","1860-01-13","1860-02-25",,,99.75
"us_1874","1860-01-20","1860-02-25",,,100.5
"us_1874","1860-01-27","1860-02-25",,,100.25
"us_1874","1860-02-03","1860-03-24",,,100.25
"us_1874","1860-02-10","1860-03-24",,,100.25
"us_1874","1860-02-17","1860-03-24",,,100.25
"us_1874","1860-02-24","1860-03-24",,,100.375
"us_1874","1860-03-02","1860-04-24",,,100.75
"us_1874","1860-03-09","1860-04-24",,,101.25
"us_1874","1860-03-16","1860-04-24",,,102
"us_1874","1860-03-23","1860-04-24",,,101.75
"us_1874","1860-03-30","1860-04-24",,,100.5
"us_1874","1860-04-06","1860-05-25",,,101.5
"us_1874","1860-04-13","1860-05-25",,,103
"us_1874","1860-04-20","1860-05-25",,,103.25
"us_1874","1860-04-27","1860-05-25",,,103
