"date","price"
1863-07-09,2.1695164907216
1863-07-10,2.18033893241715
1863-07-11,2.19211901530936
1863-07-12,2.20396274443147
1863-07-13,2.21587046365564
1863-07-14,2.22784251871193
1863-07-15,2.23987925719832
1863-07-16,2.25063904718197
1863-07-17,2.26145052436264
1863-07-18,2.27096851083762
1863-07-19,2.28052655658675
1863-07-20,2.29012483021139
1863-07-21,2.30273091440246
1863-07-22,2.31540638929074
1863-07-23,2.32815163684009
1863-07-24,2.34096704111693
1863-07-25,2.35240234377309
1863-07-26,2.36389350631302
1863-07-27,2.37544080160459
1863-07-28,2.38704450384859
1863-07-29,2.39870488858523
1863-07-30,2.41042223270071
1863-07-31,2.42219681443378
1863-08-01,2.43256191626908
1863-08-02,2.44367294558633
1863-08-03,2.4548347259129
1863-08-04,2.46604748906034
1863-08-05,2.47731146789903
1863-08-06,2.48862689636303
1863-08-07,2.49999400945488
1863-08-08,2.50984401059628
1863-08-09,2.51973282083967
1863-08-10,2.5296605930933
1863-08-11,2.54271372776577
1863-08-12,2.55583421705697
1863-08-13,2.56902240851903
1863-08-14,2.58227865149746
1863-08-15,2.59393241205279
1863-08-16,2.60381763603491
1863-08-17,2.6137405316436
1863-08-18,2.62370124244176
1863-08-19,2.6336999125394
1863-08-20,2.64373668659572
1863-08-21,2.65665421444044
1863-08-22,2.66794649891458
1863-08-23,2.67928678199084
1863-08-24,2.69067526769047
1863-08-25,2.70211216090191
1863-08-26,2.71359766738449
1863-08-27,2.72513199377213
1863-08-28,2.73671534757706
1863-08-29,2.74672987920773
1863-08-30,2.75678105726708
1863-08-31,2.7668690158563
1863-09-01,2.77699388956732
1863-09-02,2.7879164512383
1863-09-03,2.79888197388009
1863-09-04,2.80989062646817
1863-09-05,2.81931142052214
1863-09-06,2.82876379991959
1863-09-07,2.83824787055755
1863-09-08,2.84776373868806
1863-09-09,2.85731151091941
1863-09-10,2.86689129421732
1863-09-11,2.87988638031511
1863-09-12,2.89120372269515
1863-09-13,2.90256553982927
1863-09-14,2.91397200649382
1863-09-15,2.92542329815198
1863-09-16,2.93508822677262
1863-09-17,2.94478508610404
1863-09-18,2.95451398163799
1863-09-19,2.96257203736116
1863-09-20,2.97065207039174
1863-09-21,2.98256497774219
1863-09-22,2.99452565822735
1863-09-23,3.00653430342701
1863-09-24,3.01859110568926
1863-09-25,3.03069625813353
1863-09-26,3.04123370573758
1863-09-27,3.051807791062
1863-09-28,3.06241864149271
1863-09-29,3.07306638485855
1863-09-30,3.08375114943281
