"","date","high","low","mean"
"4714","1874-11-27",89.59,89.39,89.489944127818
"4715","1874-11-28",89.59,89.19,89.3897762610467
"4716","1874-11-29",89.3897762610467,89.0899438769606,89.2397341450024
"4717","1874-11-30",89.19,88.99,89.0899438769606
"4718","1874-12-01",89.39,89.09,89.2398739353659
"4719","1874-12-02",89.39,89.09,89.2398739353659
"4720","1874-12-03",89.19,89.09,89.1399859771136
"4721","1874-12-04",89.69,89.19,89.4396506030742
"4722","1874-12-05",89.69,89.49,89.5899441901825
"4723","1874-12-06",89.7899443144943,89.5899441901825,89.6898885046421
"4724","1874-12-07",89.89,89.69,89.7899443144943
"4725","1874-12-08",90.5,89.89,90.1944843102947
"4726","1874-12-09",90.19,89.99,90.0899444999274
"4727","1874-12-10",90.29,89.89,90.0897779995045
"4728","1874-12-11",89.79,89.49,89.6398744979041
"4729","1874-12-12",89.79,89.59,89.6899442524077
"4730","1874-12-13",89.8399860863747,89.59,89.7149059715179
"4731","1874-12-14",89.89,89.59,89.7398746377551
"4732","1874-12-15",89.59,89.49,89.5399860397576
"4733","1874-12-16",89.79,89.59,89.6899442524077
"4734","1874-12-17",89.79,89.69,89.7399860708703
"4735","1874-12-18",89.69,89.49,89.5899441901825
"4736","1874-12-19",89.69,89.59,89.6399860553313
"4737","1874-12-20",89.69,89.59,89.6399860553313
"4738","1874-12-21",89.69,89.59,89.6399860553313
"4739","1874-12-22",89.69,89.59,89.6399860553313
"4740","1874-12-23",89.69,89.59,89.6399860553313
"4741","1874-12-24",89.59,89.49,89.5399860397576
"4742","1874-12-25",89.5399860397576,89.3398740764727,89.4398740920461
"4743","1874-12-26",89.49,89.19,89.3398740764727
"4744","1874-12-27",89.49,89.2399859928272,89.3649055641985
"4745","1874-12-28",89.49,89.29,89.3899440653143
"4746","1874-12-29",89.59,89.39,89.489944127818
"4747","1874-12-30",89.39,89.39,89.39
"4748","1874-12-31",89.39,88.99,89.1897757593324
"4749","1875-01-01",89.1897757593324,88.8398733677621,89.0146526374068
"4750","1875-01-02",88.99,88.69,88.8398733677621
"4751","1875-01-03",88.99,88.5949490659597,88.792254827658
"4752","1875-01-04",88.99,88.5,88.7446618112887
"4753","1875-01-05",89.29,88.99,89.1398737939425
"4754","1875-01-06",89.09,88.89,88.989943813894
"4755","1875-01-07",89.19,88.99,89.0899438769606
"4756","1875-01-08",89.19,88.99,89.0899438769606
"4757","1875-01-09",89.19,88.99,89.0899438769606
"4758","1875-01-10",89.1399859771135,88.99,89.0649614163916
"4759","1875-01-11",89.09,88.99,89.0399859613645
"4760","1875-01-12",88.99,88.79,88.8899437506854
"4761","1875-01-13",88.89,88.69,88.7899436873343
"4762","1875-01-14",89.29,88.89,89.0897755076305
"4763","1875-01-15",89.49,89.19,89.3398740764727
"4764","1875-01-16",89.29,89.09,89.1899439398859
"4765","1875-01-17",89.2399859928272,89.0399859613645,89.1399298855104
"4766","1875-01-18",89.19,88.99,89.0899438769606
"4767","1875-01-19",89.09,88.89,88.989943813894
"4768","1875-01-20",89.09,88.69,88.8897750025277
"4769","1875-01-21",88.99,88.79,88.8899437506854
"4770","1875-01-22",88.89,88.69,88.7899436873343
"4771","1875-01-23",88.89,88.79,88.8399859297602
"4772","1875-01-24",88.8399859297602,88.6899436238405,88.7649330741212
"4773","1875-01-25",88.79,88.59,88.6899436238404
"4774","1875-01-26",88.69,88.59,88.6399858980133
"4775","1875-01-27",89.19,88.5,88.8443301511132
"4776","1875-01-28",88.59,88.3,88.4448811407421
"4777","1875-01-29",88.5,88.2,88.349872665443
"4778","1875-01-30",88.59,88.3,88.4448811407421
"4779","1875-01-31",88.4448811407421,88.2049488407538,88.3248335194904
"4780","1875-02-01",88.3,88.11,88.2049488407538
"4781","1875-02-02",88.11,87.62,87.8646584241924
"4782","1875-02-03",87.62,86.77,87.1939642406515
"4783","1875-02-04",87.53,87.05,87.289670064676
"4784","1875-02-05",87.82,87.43,87.6247830239824
"4785","1875-02-06",87.72,87.43,87.574879959952
"4786","1875-02-07",87.6249485021247,87.3349483311234,87.4798282460043
"4787","1875-02-08",87.53,87.24,87.3848796989502
"4788","1875-02-09",87.34,87.05,87.194879436811
"4789","1875-02-10",87.24,87.05,87.144948218471
"4790","1875-02-11",87.43,87.24,87.3349483311234
"4791","1875-02-12",87.43,87.15,87.2898877304811
"4792","1875-02-13",87.34,87.15,87.244948277823
"4793","1875-02-14",87.34,87.1949883880949,87.2674640734804
"4794","1875-02-15",87.34,87.24,87.2899856799163
"4795","1875-02-16",87.34,86.86,87.0996693449522
"4796","1875-02-17",87.05,86.67,86.8597921940871
"4797","1875-02-18",87.05,86.77,86.9098872396
"4798","1875-02-19",87.24,87.05,87.144948218471
"4799","1875-02-20",87.34,87.15,87.244948277823
"4800","1875-02-21",87.3699897013381,87.15,87.2599255241008
"4801","1875-02-22",87.3999897001595,87.15,87.2749053415064
"4802","1875-02-23",87.43,87.15,87.2898877304811
"4803","1875-02-24",87.43,87.24,87.3349483311234
"4804","1875-02-25",87.53,87.43,87.4799857110184
"4805","1875-02-26",87.53,87.34,87.4349483902175
"4806","1875-02-27",87.34,87.24,87.2899856799163
"4807","1875-02-28",87.244948277823,87.144948218471,87.1949339124358
"4808","1875-03-01",87.15,87.05,87.0999856486785
"4809","1875-03-02",87.34,87.05,87.194879436811
"4810","1875-03-03",87.24,86.96,87.099887485576
"4811","1875-03-04",87.15,86.77,86.9597924330549
"4812","1875-03-05",86.96,86.86,86.9099856173041
"4813","1875-03-06",87.05,86.86,86.9549481053264
"4814","1875-03-07",87.0999856486785,86.9099856173041,87.0049337681149
"4815","1875-03-08",87.15,86.96,87.0549481649378
"4816","1875-03-09",86.96,86.86,86.9099856173041
"4817","1875-03-10",86.96,86.77,86.8649480515587
"4818","1875-03-11",86.77,86.39,86.5797915220406
"4819","1875-03-12",86.86,86.49,86.674802566836
"4820","1875-03-13",87.05,86.67,86.8597921940871
"4821","1875-03-14",86.8597921940871,86.4396940068623,86.6494885083377
"4822","1875-03-15",86.67,86.21,86.4396940068623
"4823","1875-03-16",86.39,86.11,86.2498863767368
"4824","1875-03-17",86.3,85.74,86.019544290818
"4825","1875-03-18",85.93,85.65,85.789885767496
"4826","1875-03-19",86.3,85.74,86.019544290818
"4827","1875-03-20",86.49,86.21,86.3498865083215
"4828","1875-03-21",86.299790845633,86.1149475991247,86.2073196804489
"4829","1875-03-22",86.11,86.02,86.0649882356351
"4830","1875-03-23",86.21,85.93,86.0698861391137
"4831","1875-03-24",86.58,86.3,86.4398866264874
"4832","1875-03-25",86.58,86.21,86.3948019269678
"4833","1875-03-26",86.3446802067157,86.1149475991247,86.229737396472
"4834","1875-03-27",86.11,86.02,86.0649882356351
"4835","1875-03-28",86.0199529179132,85.7445590110533,85.8821455781004
"4836","1875-03-29",85.93,85.47,85.6996913646718
"4837","1875-03-30",87.05,85.56,86.3017844543205
"4838","1875-03-31",87.43,87.05,87.2397930992503
"4839","1875-04-01",87.62,87.15,87.3846840127033
"4840","1875-04-02",87.72,87.34,87.5297937847451
"4841","1875-04-03",87.43,87.15,87.2898877304811
"4842","1875-04-04",87.3849884133425,87.15,87.2674151113851
"4843","1875-04-05",87.34,87.15,87.244948277823
"4844","1875-04-06",87.24,87.05,87.144948218471
"4845","1875-04-07",87.24,87.15,87.1949883880949
"4846","1875-04-08",87.24,86.96,87.099887485576
"4847","1875-04-09",86.96,86.67,86.8148789090902
"4848","1875-04-10",86.86,86.77,86.8149883372681
"4849","1875-04-11",86.8149883372681,86.7199855857922,86.7674739590741
"4850","1875-04-12",86.77,86.67,86.7199855857921
"4851","1875-04-13",87.05,86.67,86.8597921940871
"4852","1875-04-14",86.96,86.77,86.8649480515587
"4853","1875-04-15",86.86,86.77,86.8149883372681
"4854","1875-04-16",86.96,86.77,86.8649480515587
"4855","1875-04-17",86.96,86.86,86.9099856173041
"4856","1875-04-18",86.96,86.86,86.9099856173041
"4857","1875-04-19",86.96,86.86,86.9099856173041
"4858","1875-04-20",86.86,86.77,86.8149883372681
"4859","1875-04-21",87.15,86.86,87.0048791735268
"4860","1875-04-22",87.05,86.96,87.004988362737
"4861","1875-04-23",86.86,86.67,86.7649479916862
"4862","1875-04-24",86.77,86.67,86.7199855857921
"4863","1875-04-25",86.8149883372681,86.67,86.742463875492
"4864","1875-04-26",86.86,86.67,86.7649479916862
"4865","1875-04-27",86.77,86.39,86.5797915220406
"4866","1875-04-28",86.77,86.67,86.7199855857921
"4867","1875-04-29",86.77,86.67,86.7199855857921
"4868","1875-04-30",86.67,86.58,86.6249883116875
"4869","1875-05-01",86.77,86.58,86.6749479376826
"4870","1875-05-02",86.8649480515587,86.7198869925463,86.7923872159568
"4871","1875-05-03",86.96,86.86,86.9099856173041
"4872","1875-05-04",86.86,86.67,86.7649479916862
"4873","1875-05-05",86.77,86.67,86.7199855857921
"4874","1875-05-06",86.77,86.58,86.6749479376826
"4875","1875-05-07",86.67,86.49,86.5799532224407
"4876","1875-05-08",86.49,86.3,86.3949477689523
"4877","1875-05-09",86.5349882995312,86.3449882737846,86.4399360827801
"4878","1875-05-10",86.58,86.39,86.4849478233062
"4879","1875-05-11",86.67,86.49,86.5799532224407
"4880","1875-05-12",86.58,86.49,86.5349882995312
"4881","1875-05-13",86.49,86.39,86.439985539101
"4882","1875-05-14",86.3,86.11,86.2049476538325
"4883","1875-05-15",86.3,86.11,86.2049476538325
"4884","1875-05-16",86.2549882615493,86.11,86.1824636408243
"4885","1875-05-17",86.21,86.11,86.1599854921065
"4886","1875-05-18",86.3,86.02,86.1598862580493
"4887","1875-05-19",86.11,85.93,86.0199529179132
"4888","1875-05-20",86.11,85.93,86.0199529179132
"4889","1875-05-21",86.3,86.02,86.1598862580493
"4890","1875-05-22",86.11,86.02,86.0649882356351
"4891","1875-05-23",86.11,85.9749882233199,86.0424676302934
"4892","1875-05-24",86.11,85.93,86.0199529179132
"4893","1875-05-25",86.21,86.02,86.1149475991247
"4894","1875-05-26",86.3,86.11,86.2049476538325
"4895","1875-05-27",86.21,86.11,86.1599854921065
"4896","1875-05-28",86.21,86.02,86.1149475991247
"4897","1875-05-29",86.11,86.02,86.0649882356351
"4898","1875-05-30",86.0799895421792,85.9599581005473,86.0199528850212
"4899","1875-05-31",86.0499895433942,85.8999581102982,85.9749411001203
"4900","1875-06-01",86.02,85.84,85.929952868601
"4901","1875-06-02",85.93,85.74,85.8349474281892
"4902","1875-06-03",85.84,85.56,85.6998856475316
"4903","1875-06-04",85.47,85.29,85.3799525649903
"4904","1875-06-05",85.56,85.38,85.4699526149395
"4905","1875-06-06",85.56,85.4249881474969,85.4924674219889
"4906","1875-06-07",85.56,85.47,85.5149881599711
"4907","1875-06-08",85.56,85.38,85.4699526149395
"4908","1875-06-09",85.84,85.47,85.6548002157497
"4909","1875-06-10",85.84,85.65,85.7449473730086
"4910","1875-06-11",85.74,85.56,85.6499527145229
"4911","1875-06-12",85.65,85.56,85.6049881724191
"4912","1875-06-13",85.7449473730085,85.604988172419,85.6749391929233
"4913","1875-06-14",85.84,85.65,85.7449473730086
"4914","1875-06-15",85.65,85.56,85.6049881724191
"4915","1875-06-16",85.56,85.47,85.5149881599711
"4916","1875-06-17",85.38,85.29,85.3349881349966
"4917","1875-06-18",85.29,85.29,85.29
"4918","1875-06-19",85.38,85.29,85.3349881349966
"4919","1875-06-20",85.3349881349966,85.1999524647755,85.2674435683625
"4920","1875-06-21",85.29,85.11,85.1999524647755
"4921","1875-06-22",85.29,85.11,85.1999524647755
"4922","1875-06-23",85.38,85.29,85.3349881349966
"4923","1875-06-24",85.38,85.29,85.3349881349966
"4924","1875-06-25",85.38,85.2,85.2899525149358
"4925","1875-06-26",85.38,85.29,85.3349881349966
"4926","1875-06-27",85.4249881474969,85.3349881349966,85.3799762824919
"4927","1875-06-28",85.47,85.38,85.4249881474969
"4928","1875-06-29",85.29,85.29,85.29
"4929","1875-06-30",85.56,85.29,85.4248933274137
"4930","1875-07-01",85.56,85.38,85.4699526149395
"4931","1875-07-02",85.47,85.38,85.4249881474969
"4932","1875-07-03",85.47,85.38,85.4249881474969
"4933","1875-07-04",85.47,85.3499894527123,85.4099736478317
"4934","1875-07-05",85.47,85.3199894539482,85.3949617871508
"4935","1875-07-06",85.47,85.29,85.3799525649903
"4936","1875-07-07",85.84,85.38,85.6096910402087
"4937","1875-07-08",86.49,86.02,86.2546798730364
"4938","1875-07-09",86.21,85.93,86.0698861391137
"4939","1875-07-10",86.3,85.84,86.0696926914462
"4940","1875-07-11",86.3949477689523,86.0696926914462,86.2321668785336
"4941","1875-07-12",86.49,86.3,86.3949477689523
"4942","1875-07-13",86.77,86.3,86.5346809088703
"4943","1875-07-14",87.43,86.86,87.1445339651317
"4944","1875-07-15",87.15,86.96,87.0549481649378
"4945","1875-07-16",87.43,86.96,87.1946833241569
"4946","1875-07-17",87.62,87.24,87.4297935488813
"4947","1875-07-18",87.7199430004375,87.3349483311234,87.5272339877841
"4948","1875-07-19",87.82,87.43,87.6247830239824
"4949","1875-07-20",88.3,87.62,87.9593428806742
"4950","1875-07-21",88.79,88.3,88.5446610474059
"4951","1875-07-22",88.79,88.5,88.6448814089115
"4952","1875-07-23",89.49,88.79,89.1393128759696
"4953","1875-07-24",89.29,88.99,89.1398737939425
"4954","1875-07-25",89.29,88.8398733677621,89.0646523207017
"4955","1875-07-26",89.29,88.69,88.9894943237684
"4956","1875-07-27",88.69,85.74,87.2025263395505
"4957","1875-07-28",88.4,87.15,87.7727748222648
"4958","1875-07-29",88.99,88.69,88.8398733677621
"4959","1875-07-30",88.79,88.4,88.5947853995934
"4960","1875-07-31",89.09,88.5,88.7945099654252
"4961","1875-08-01",88.9398735101417,88.5,88.7196641430046
"4962","1875-08-02",88.79,88.5,88.6448814089115
"4963","1875-08-03",88.69,88.5,88.5949490659597
"4964","1875-08-04",88.59,88.5,88.5449885651356
"4965","1875-08-05",88.5,88.2,88.349872665443
"4966","1875-08-06",88.11,87.72,87.9147837397101
"4967","1875-08-07",88.11,87.82,87.9648804921601
"4968","1875-08-08",88.0599858051317,87.8649884766396,87.962433106531
"4969","1875-08-09",88.01,87.91,87.9599857889938
"4970","1875-08-10",88.01,87.72,87.8648803561468
"4971","1875-08-11",87.82,87.53,87.674880096867
"4972","1875-08-12",88.11,87.72,87.9147837397101
"4973","1875-08-13",88.59,88.11,88.3496740231677
"4974","1875-08-14",88.4,88.2,88.2999433748403
"4975","1875-08-15",88.4,88.2,88.2999433748403
"4976","1875-08-16",88.4,88.2,88.2999433748403
"4977","1875-08-17",88.5,88.3,88.3999434388959
"4978","1875-08-18",88.4,88.01,88.2047844507315
"4979","1875-08-19",88.01,87.62,87.8147834934415
"4980","1875-08-20",88.2,88.11,88.1549885145475
"4981","1875-08-21",88.4,88.11,88.2548808848554
"4982","1875-08-22",88.349985851725,88.11,88.229911330543
"4983","1875-08-23",88.3,88.11,88.2049488407538
"4984","1875-08-24",88.3,88.11,88.2049488407538
"4985","1875-08-25",88.2,88.11,88.1549885145475
"4986","1875-08-26",88.2,88.01,88.1049487826876
"4987","1875-08-27",87.91,87.53,87.7197942314047
"4988","1875-08-28",87.82,87.72,87.7699857582305
"4989","1875-08-29",87.7699857582305,87.5297937847451,87.649807494985
"4990","1875-08-30",87.72,87.34,87.5297937847451
"4991","1875-08-31",87.43,87.15,87.2898877304811
"4992","1875-09-01",87.62,87.43,87.5249484432867
"4993","1875-09-02",87.91,87.53,87.7197942314047
"4994","1875-09-03",87.62,87.43,87.5249484432867
"4995","1875-09-04",87.53,87.24,87.3848796989502
"4996","1875-09-05",87.4349483902175,87.099887485576,87.2672571305818
"4997","1875-09-06",87.34,86.96,87.1497928855829
"4998","1875-09-07",87.05,86.77,86.9098872396
"4999","1875-09-08",87.05,86.77,86.9098872396
"5000","1875-09-09",86.77,86.49,86.6298868751426
"5001","1875-09-10",86.3,85.47,85.8839973452563
"5002","1875-09-11",85.93,85.38,85.6545585476921
"5003","1875-09-12",86.0698861391137,85.559810658977,85.8144694180549
"5004","1875-09-13",86.21,85.74,85.9746788304556
"5005","1875-09-14",86.02,85.47,85.7445590110533
"5006","1875-09-15",85.84,85.47,85.6548002157497
"5007","1875-09-16",86.11,85.65,85.8796920115576
"5008","1875-09-17",86.39,85.93,86.1596930124522
"5009","1875-09-18",86.02,85.47,85.7445590110533
"5010","1875-09-19",85.8348006347076,85.3799525649903,85.6070745126636
"5011","1875-09-20",85.65,85.29,85.4698104596004
"5012","1875-09-21",85.65,85.29,85.4698104596004
"5013","1875-09-22",86.02,85.65,85.8348006347076
"5014","1875-09-23",85.93,85.65,85.789885767496
"5015","1875-09-24",85.93,85.65,85.789885767496
"5016","1875-09-25",85.84,85.65,85.7449473730086
"5017","1875-09-26",85.84,85.65,85.7449473730086
"5018","1875-09-27",85.84,85.65,85.7449473730086
"5019","1875-09-28",85.65,85.47,85.5599526647835
"5020","1875-09-29",85.56,85.2,85.3798102598033
"5021","1875-09-30",85.47,85.38,85.4249881474969
"5022","1875-10-01",85.65,85.47,85.5599526647835
"5023","1875-10-02",85.65,85.29,85.4698104596004
"5024","1875-10-03",85.5599526647835,85.2449881224698,85.4023251947425
"5025","1875-10-04",85.47,85.2,85.3348932149095
"5026","1875-10-05",85.38,85.02,85.1998098589428
"5027","1875-10-06",85.56,85.38,85.4699526149395
"5028","1875-10-07",85.56,85.38,85.4699526149395
"5029","1875-10-08",85.93,85.38,85.6545585476921
"5030","1875-10-09",85.93,85.65,85.789885767496
"5031","1875-10-10",85.884988210979,85.6949881848408,85.7899355985016
"5032","1875-10-11",85.84,85.74,85.789985429536
"5033","1875-10-12",86.21,85.84,86.0248010750388
"5034","1875-10-13",86.49,85.93,86.2095452951703
"5035","1875-10-14",85.93,85.56,85.7448004254486
"5036","1875-10-15",85.84,85.47,85.6548002157497
"5037","1875-10-16",85.93,85.47,85.6996913646718
"5038","1875-10-17",85.8349474281892,85.5149881599711,85.674818430116
"5039","1875-10-18",85.74,85.56,85.6499527145229
"5040","1875-10-19",85.84,85.65,85.7449473730086
"5041","1875-10-20",86.02,85.74,85.8798858872088
"5042","1875-10-21",86.3,85.93,86.1148012829386
"5043","1875-10-22",86.58,86.11,86.3446802067157
"5044","1875-10-23",87.24,86.77,87.0046826326031
"5045","1875-10-24",87.2899856799163,86.8149883372681,87.0521630332196
"5046","1875-10-25",87.34,86.86,87.0996693449522
"5047","1875-10-26",86.86,86.49,86.674802566836
"5048","1875-10-27",86.39,86.11,86.2498863767368
"5049","1875-10-28",86.11,85.74,85.9248008435283
"5050","1875-10-29",86.11,85.84,85.9748940098213
"5051","1875-10-30",86.3,85.84,86.0696926914462
"5052","1875-10-31",86.3,85.884988210979,86.0922440328249
"5053","1875-11-01",86.3,85.93,86.1148012829386
"5054","1875-11-02",86.6293714625704,86.1148012829386,86.3717031716124
"5055","1875-11-03",86.96,86.3,86.6293714625704
"5056","1875-11-04",87.05,86.67,86.8597921940871
"5057","1875-11-05",86.86,86.49,86.674802566836
"5058","1875-11-06",87.05,86.67,86.8597921940871
"5059","1875-11-07",87.0999856486785,86.7199855857922,86.9097779307719
"5060","1875-11-08",87.15,86.77,86.9597924330549
"5061","1875-11-09",87.43,86.96,87.1946833241569
"5062","1875-11-10",87.43,87.15,87.2898877304811
"5063","1875-11-11",87.62,87.24,87.4297935488813
"5064","1875-11-12",87.43,87.24,87.3349483311234
"5065","1875-11-13",87.43,87.15,87.2898877304811
"5066","1875-11-14",87.4799857110185,87.15,87.3148369678102
"5067","1875-11-15",87.53,87.15,87.3397933361421
"5068","1875-11-16",87.43,87.34,87.3849884133425
"5069","1875-11-17",87.62,87.43,87.5249484432867
"5070","1875-11-18",87.53,87.15,87.3397933361421
"5071","1875-11-19",87.15,86.96,87.0549481649378
"5072","1875-11-20",87.24,87.15,87.1949883880949
"5073","1875-11-21",87.2899856799163,87.15,87.2199647558098
"5074","1875-11-22",87.34,87.15,87.244948277823
"5075","1875-11-23",87.53,87.15,87.3397933361421
"5076","1875-11-24",87.62,87.43,87.5249484432867
"5077","1875-11-25",87.5249484432867,87.3849884133425,87.4549404298866
"5078","1875-11-26",87.43,87.34,87.3849884133425
"5079","1875-11-27",87.43,87.34,87.3849884133425
"5080","1875-11-28",87.43,87.244948277823,87.3374251276626
"5081","1875-11-29",87.43,87.15,87.2898877304811
"5082","1875-11-30",87.24,86.49,86.864190550537
"5083","1875-12-01",87.05,86.77,86.9098872396
"5084","1875-12-02",87.05,86.77,86.9098872396
"5085","1875-12-03",87.24,87.05,87.144948218471
"5086","1875-12-04",87.53,87.15,87.3397933361421
"5087","1875-12-05",87.5749884384805,87.244948277823,87.4098125884399
"5088","1875-12-06",87.62,87.34,87.4798879743225
"5089","1875-12-07",87.62,87.43,87.5249484432867
"5090","1875-12-08",87.72,87.43,87.574879959952
"5091","1875-12-09",87.43,87.34,87.3849884133425
"5092","1875-12-10",87.53,87.34,87.4349483902175
"5093","1875-12-11",87.43,87.34,87.3849884133425
"5094","1875-12-12",87.5249484432867,87.3849884133425,87.4549404298866
"5095","1875-12-13",87.62,87.43,87.5249484432867
"5096","1875-12-14",87.43,87.34,87.3849884133425
"5097","1875-12-15",87.43,87.34,87.3849884133425
"5098","1875-12-16",87.53,87.43,87.4799857110184
"5099","1875-12-17",87.62,87.43,87.5249484432867
"5100","1875-12-18",88.01,87.62,87.8147834934415
"5101","1875-12-19",88.1049487826876,87.7648802198237,87.9347501087385
"5102","1875-12-20",88.2,87.91,88.0548806143078
"5103","1875-12-21",88.3,88.2,88.2499858356929
"5104","1875-12-22",88.3,88.2,88.2499858356929
"5105","1875-12-23",88.59,88.2,88.3947849140434
"5106","1875-12-24",88.5,88.4,88.4499858677208
"5107","1875-12-25",88.5965612715222,88.4333207720964,88.5149033904981
"5108","1875-12-26",88.693227899871,88.4666541038516,88.5798685592384
"5109","1875-12-27",88.79,88.5,88.6448814089115
"5110","1875-12-28",88.69,88.5,88.5949490659597
"5111","1875-12-29",88.5,88.3,88.3999434388959
"5112","1875-12-30",88.69,88.4,88.5448812749783
"5113","1875-12-31",88.59,88.4,88.4949490084039
"5114","1876-01-01",88.6233207990197,88.4,88.5115899678304
"5115","1876-01-02",88.6566541307817,88.4,88.5282340564925
"5116","1876-01-03",88.69,88.4,88.5448812749783
"5117","1876-01-04",88.89,88.69,88.7899436873343
"5118","1876-01-05",88.99,88.79,88.8899437506854
"5119","1876-01-06",88.99,88.69,88.8398733677621
"5120","1876-01-07",88.79,88.5,88.6448814089115
"5121","1876-01-08",88.5,88.3,88.3999434388959
"5122","1876-01-09",88.5,88.349985851725,88.4249611132381
"5123","1876-01-10",88.5,88.4,88.4499858677208
"5124","1876-01-11",88.69,88.4,88.5448812749783
"5125","1876-01-12",88.69,88.59,88.6399858980133
"5126","1876-01-13",88.89,88.69,88.7899436873343
"5127","1876-01-14",88.89,88.5,88.6947856415471
"5128","1876-01-15",88.59,88.4,88.4949490084039
"5129","1876-01-16",88.5449885651356,88.4,88.4724645816877
"5130","1876-01-17",88.5,88.4,88.4499858677208
"5131","1876-01-18",88.69,88.4,88.5448812749783
"5132","1876-01-19",88.69,88.59,88.6399858980133
"5133","1876-01-20",88.59,88.4,88.4949490084039
"5134","1876-01-21",88.59,88.4,88.4949490084039
"5135","1876-01-22",88.5,88.5,88.5
"5136","1876-01-23",88.5,88.4499858677208,88.4749893997919
"5137","1876-01-24",88.5,88.4,88.4499858677208
"5138","1876-01-25",88.59,88.4,88.4949490084039
"5139","1876-01-26",88.59,88.59,88.59
"5140","1876-01-27",88.59,88.5,88.5449885651356
"5141","1876-01-28",88.5,88.4,88.4499858677208
"5142","1876-01-29",88.5,88.4,88.4499858677208
"5143","1876-01-30",88.5,88.4,88.4499858677208
"5144","1876-01-31",88.5,88.4,88.4499858677208
"5145","1876-02-01",88.5,88.3,88.3999434388959
"5146","1876-02-02",88.5,88.3,88.3999434388959
"5147","1876-02-03",88.5,88.5,88.5
"5148","1876-02-04",88.59,88.5,88.5449885651356
"5149","1876-02-05",88.69,88.59,88.6399858980133
"5150","1876-02-06",88.69,88.59,88.6399858980133
"5151","1876-02-07",88.69,88.59,88.6399858980133
"5152","1876-02-08",88.59,88.5,88.5449885651356
"5153","1876-02-09",88.69,88.59,88.6399858980133
"5154","1876-02-10",88.59,88.59,88.59
"5155","1876-02-11",88.59,88.5,88.5449885651356
"5156","1876-02-12",88.5,88.4,88.4499858677208
"5157","1876-02-13",88.4499858677208,88.349985851725,88.3999717194435
"5158","1876-02-14",88.4,88.3,88.349985851725
"5159","1876-02-15",88.4,88.2,88.2999433748403
"5160","1876-02-16",88.11,87.91,88.0099431882557
"5161","1876-02-17",88.11,87.82,87.9648804921601
"5162","1876-02-18",88.11,87.82,87.9648804921601
"5163","1876-02-19",88.01,87.91,87.9599857889938
"5164","1876-02-20",87.9599857889938,87.8149486135475,87.8874372826336
"5165","1876-02-21",87.91,87.72,87.8149486135475
"5166","1876-02-22",87.7648802198237,87.6699857419858,87.7174201485601
"5167","1876-02-23",87.62,87.62,87.62
"5168","1876-02-24",87.91,87.72,87.8149486135475
"5169","1876-02-25",87.91,87.62,87.7648802198237
"5170","1876-02-26",87.82,87.72,87.7699857582305
"5171","1876-02-27",87.82,87.6699857419858,87.7449608117821
"5172","1876-02-28",87.82,87.62,87.7199430004375
"5173","1876-02-29",87.72,87.62,87.6699857419858
"5174","1876-03-01",87.62,87.53,87.5749884384805
"5175","1876-03-02",87.43,87.24,87.3349483311234
"5176","1876-03-03",87.24,86.96,87.099887485576
"5177","1876-03-04",87.34,87.15,87.244948277823
"5178","1876-03-05",87.2899856799163,87.0999856486785,87.1949339124358
"5179","1876-03-06",87.24,87.05,87.144948218471
"5180","1876-03-07",87.53,87.24,87.3848796989502
"5181","1876-03-08",87.43,87.24,87.3349483311234
"5182","1876-03-09",87.34,87.24,87.2899856799163
"5183","1876-03-10",87.43,87.24,87.3349483311234
"5184","1876-03-11",87.24,87.24,87.24
"5185","1876-03-12",87.24,87.1949883880949,87.217491290322
"5186","1876-03-13",87.24,87.15,87.1949883880949
"5187","1876-03-14",87.43,86.96,87.1946833241569
"5188","1876-03-15",87.43,87.24,87.3349483311234
"5189","1876-03-16",87.43,87.24,87.3349483311234
"5190","1876-03-17",87.43,87.24,87.3349483311234
"5191","1876-03-18",87.43,87.34,87.3849884133425
"5192","1876-03-19",87.5249484432867,87.3849884133425,87.4549404298866
"5193","1876-03-20",87.62,87.43,87.5249484432867
"5194","1876-03-21",87.82,87.62,87.7199430004375
"5195","1876-03-22",87.62,87.53,87.5749884384805
"5196","1876-03-23",87.62,87.53,87.5749884384805
"5197","1876-03-24",87.53,87.53,87.53
"5198","1876-03-25",87.72,87.43,87.574879959952
"5199","1876-03-26",87.7699857582305,87.574879959952,87.6723785856397
"5200","1876-03-27",87.82,87.72,87.7699857582305
"5201","1876-03-28",87.82,87.62,87.7199430004375
"5202","1876-03-29",87.91,87.62,87.7648802198237
"5203","1876-03-30",87.91,87.72,87.8149486135475
"5204","1876-03-31",87.91,87.82,87.8649884766396
"5205","1876-04-01",88.2,87.82,88.0097949094304
"5206","1876-04-02",88.349872665443,87.9149486719978,88.1321423804049
"5207","1876-04-03",88.5,88.01,88.2546599336261
"5208","1876-04-04",88.59,88.4,88.4949490084039
"5209","1876-04-05",88.79,88.5,88.6448814089115
"5210","1876-04-06",88.69,88.5,88.5949490659597
"5211","1876-04-07",88.69,88.3,88.4947851570927
"5212","1876-04-08",88.5,88.3,88.3999434388959
"5213","1876-04-09",88.5,88.3,88.3999434388959
"5214","1876-04-10",88.5,88.3,88.3999434388959
"5215","1876-04-11",88.59,88.5,88.5449885651356
"5216","1876-04-12",88.5,88.11,88.3047846948283
